status_id	text_eng	item_id	quality	effect	effect_lv	effect_names	rank
ITEM_STATUS_ITEM_MYSTIC_001_3	Hollowcrysta	ITEM_MYSTIC_001	92	['ITEM_EFF_EFFECT_0343', 'ITEM_EFF_EFFECT_0344', '']	[2, 1, '']	['Rebuild Boost - Quality', 'Rebuild Boost - Resonance Area']	B
ITEM_STATUS_ITEM_MYSTIC_001_4	Hollowcrysta	ITEM_MYSTIC_001	107	['ITEM_EFF_EFFECT_0343', 'ITEM_EFF_EFFECT_0344', '']	[2, 2, '']	['Rebuild Boost - Quality', 'Rebuild Boost - Resonance Area']	A
ITEM_STATUS_ITEM_MYSTIC_001_5	Hollowcrysta	ITEM_MYSTIC_001	129	['ITEM_EFF_EFFECT_0343', 'ITEM_EFF_EFFECT_0344', '']	[3, 3, '']	['Rebuild Boost - Quality', 'Rebuild Boost - Resonance Area']	S
ITEM_STATUS_ITEM_MYSTIC_002_0	Diamond Chunk	ITEM_MYSTIC_002	37	['ITEM_EFF_EFFECT_0337', '', '']	[1, '', '']	['Element Resonance - Bolt']	E
ITEM_STATUS_ITEM_MYSTIC_002_1	Diamond Chunk	ITEM_MYSTIC_002	53	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0353', '']	[1, 1, '']	['Element Resonance - Bolt', 'Resonance Boost']	D
ITEM_STATUS_ITEM_MYSTIC_002_2	Diamond Chunk	ITEM_MYSTIC_002	71	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0353', '']	[2, 1, '']	['Element Resonance - Bolt', 'Resonance Boost']	C
ITEM_STATUS_ITEM_MYSTIC_002_3	Diamond Chunk	ITEM_MYSTIC_002	91	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0353', '']	[2, 1, '']	['Element Resonance - Bolt', 'Resonance Boost']	B
ITEM_STATUS_ITEM_MYSTIC_002_4	Diamond Chunk	ITEM_MYSTIC_002	110	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0353', '']	[3, 2, '']	['Element Resonance - Bolt', 'Resonance Boost']	A
ITEM_STATUS_ITEM_MYSTIC_002_5	Diamond Chunk	ITEM_MYSTIC_002	132	['ITEM_EFF_EFFECT_0337', 'ITEM_EFF_EFFECT_0353', '']	[3, 3, '']	['Element Resonance - Bolt', 'Resonance Boost']	S
ITEM_STATUS_ITEM_MYSTIC_003_0	Steronze	ITEM_MYSTIC_003	41	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	E
ITEM_STATUS_ITEM_MYSTIC_003_1	Steronze	ITEM_MYSTIC_003	60	['ITEM_EFF_EFFECT_0338', '', '']	[1, '', '']	['Element Resonance - Air']	D
ITEM_STATUS_ITEM_MYSTIC_003_2	Steronze	ITEM_MYSTIC_003	82	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	C
ITEM_STATUS_ITEM_MYSTIC_003_3	Steronze	ITEM_MYSTIC_003	97	['ITEM_EFF_EFFECT_0338', '', '']	[2, '', '']	['Element Resonance - Air']	B
ITEM_STATUS_ITEM_MYSTIC_003_4	Steronze	ITEM_MYSTIC_003	114	['ITEM_EFF_EFFECT_0338', '', '']	[3, '', '']	['Element Resonance - Air']	A
ITEM_STATUS_ITEM_MYSTIC_003_5	Steronze	ITEM_MYSTIC_003	137	['ITEM_EFF_EFFECT_0338', '', '']	[3, '', '']	['Element Resonance - Air']	S
ITEM_STATUS_ITEM_MYSTIC_004_0	Einquartz	ITEM_MYSTIC_004	41	['ITEM_EFF_EFFECT_0324', '', '']	[1, '', '']	['Increase Resonance Area - 1st Stratum']	E
ITEM_STATUS_ITEM_MYSTIC_004_1	Einquartz	ITEM_MYSTIC_004	55	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[1, 1, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	D
ITEM_STATUS_ITEM_MYSTIC_004_2	Einquartz	ITEM_MYSTIC_004	78	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[2, 1, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	C
ITEM_STATUS_ITEM_MYSTIC_004_3	Einquartz	ITEM_MYSTIC_004	100	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[2, 2, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	B
ITEM_STATUS_ITEM_MYSTIC_004_4	Einquartz	ITEM_MYSTIC_004	115	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[3, 2, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	A
ITEM_STATUS_ITEM_MYSTIC_004_5	Einquartz	ITEM_MYSTIC_004	137	['ITEM_EFF_EFFECT_0324', 'ITEM_EFF_EFFECT_0342', '']	[3, 3, '']	['Increase Resonance Area - 1st Stratum', 'Jewels - Quality Boost']	S
ITEM_STATUS_ITEM_MYSTIC_005_0	Glowshell	ITEM_MYSTIC_005	50	['ITEM_EFF_EFFECT_0322', '', '']	[1, '', '']	['Increase Resonance Area - Square']	E
ITEM_STATUS_ITEM_MYSTIC_005_1	Glowshell	ITEM_MYSTIC_005	64	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0347', '']	[1, 1, '']	['Increase Resonance Area - Square', 'Rebuild Boost - DEF']	D
ITEM_STATUS_ITEM_MYSTIC_005_2	Glowshell	ITEM_MYSTIC_005	80	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0347', '']	[2, 1, '']	['Increase Resonance Area - Square', 'Rebuild Boost - DEF']	C
ITEM_STATUS_ITEM_MYSTIC_005_3	Glowshell	ITEM_MYSTIC_005	98	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0347', '']	[2, 2, '']	['Increase Resonance Area - Square', 'Rebuild Boost - DEF']	B
ITEM_STATUS_ITEM_MYSTIC_005_4	Glowshell	ITEM_MYSTIC_005	115	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0347', '']	[3, 2, '']	['Increase Resonance Area - Square', 'Rebuild Boost - DEF']	A
ITEM_STATUS_ITEM_MYSTIC_005_5	Glowshell	ITEM_MYSTIC_005	135	['ITEM_EFF_EFFECT_0322', 'ITEM_EFF_EFFECT_0347', '']	[3, 3, '']	['Increase Resonance Area - Square', 'Rebuild Boost - DEF']	S
ITEM_STATUS_ITEM_MYSTIC_006_0	Fallen Star Piece	ITEM_MYSTIC_006	55	['ITEM_EFF_EFFECT_0323', '', '']	[1, '', '']	['Increase Resonance Area - Star']	E
ITEM_STATUS_ITEM_MYSTIC_006_1	Fallen Star Piece	ITEM_MYSTIC_006	69	['ITEM_EFF_EFFECT_0323', 'ITEM_EFF_EFFECT_0325', '']	[1, 1, '']	['Increase Resonance Area - Star', 'Increase Resonance Area - 2nd Stratum']	D
ITEM_STATUS_ITEM_MYSTIC_006_2	Fallen Star Piece	ITEM_MYSTIC_006	85	['ITEM_EFF_EFFECT_0323', 'ITEM_EFF_EFFECT_0325', '']	[2, 1, '']	['Increase Resonance Area - Star', 'Increase Resonance Area - 2nd Stratum']	C
ITEM_STATUS_ITEM_MYSTIC_006_3	Fallen Star Piece	ITEM_MYSTIC_006	103	['ITEM_EFF_EFFECT_0323', 'ITEM_EFF_EFFECT_0325', '']	[2, 2, '']	['Increase Resonance Area - Star', 'Increase Resonance Area - 2nd Stratum']	B
ITEM_STATUS_ITEM_MYSTIC_006_4	Fallen Star Piece	ITEM_MYSTIC_006	120	['ITEM_EFF_EFFECT_0323', 'ITEM_EFF_EFFECT_0325', '']	[3, 2, '']	['Increase Resonance Area - Star', 'Increase Resonance Area - 2nd Stratum']	A
ITEM_STATUS_ITEM_MYSTIC_006_5	Fallen Star Piece	ITEM_MYSTIC_006	140	['ITEM_EFF_EFFECT_0323', 'ITEM_EFF_EFFECT_0325', '']	[3, 3, '']	['Increase Resonance Area - Star', 'Increase Resonance Area - 2nd Stratum']	S
ITEM_STATUS_ITEM_MYSTIC_007_0	Scholar's Report	ITEM_MYSTIC_007	60	['ITEM_EFF_EFFECT_0335', '', '']	[1, '', '']	['Element Resonance - Fire']	E
ITEM_STATUS_ITEM_MYSTIC_007_1	Scholar's Report	ITEM_MYSTIC_007	74	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[1, 1, '']	['Element Resonance - Fire', 'Resonance Boost']	D
ITEM_STATUS_ITEM_MYSTIC_007_2	Scholar's Report	ITEM_MYSTIC_007	90	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[2, 1, '']	['Element Resonance - Fire', 'Resonance Boost']	C
ITEM_STATUS_ITEM_MYSTIC_007_3	Scholar's Report	ITEM_MYSTIC_007	108	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[3, 1, '']	['Element Resonance - Fire', 'Resonance Boost']	B
ITEM_STATUS_ITEM_MYSTIC_007_4	Scholar's Report	ITEM_MYSTIC_007	125	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[4, 2, '']	['Element Resonance - Fire', 'Resonance Boost']	A
ITEM_STATUS_ITEM_MYSTIC_007_5	Scholar's Report	ITEM_MYSTIC_007	145	['ITEM_EFF_EFFECT_0335', 'ITEM_EFF_EFFECT_0353', '']	[5, 3, '']	['Element Resonance - Fire', 'Resonance Boost']	S
ITEM_STATUS_ITEM_METAL_001_0	Gloomy Sunstone	ITEM_METAL_001	12	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_METAL_001_1	Gloomy Sunstone	ITEM_METAL_001	26	['', '', '']	['', '', '']	[]	D
ITEM_STATUS_ITEM_METAL_001_2	Gloomy Sunstone	ITEM_METAL_001	42	['', '', '']	['', '', '']	[]	C
ITEM_STATUS_ITEM_METAL_001_3	Gloomy Sunstone	ITEM_METAL_001	60	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	B
ITEM_STATUS_ITEM_METAL_001_4	Gloomy Sunstone	ITEM_METAL_001	77	['ITEM_EFF_EFFECT_0305', '', '']	[2, '', '']	['Synthesis: Quality Up']	A
ITEM_STATUS_ITEM_METAL_001_5	Gloomy Sunstone	ITEM_METAL_001	97	['ITEM_EFF_EFFECT_0305', '', '']	[3, '', '']	['Synthesis: Quality Up']	S
ITEM_STATUS_ITEM_METAL_002_0	Kong Plate	ITEM_METAL_002	40	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_METAL_002_1	Kong Plate	ITEM_METAL_002	54	['ITEM_EFF_EFFECT_0301', '', '']	[1, '', '']	['Synthesis: ATK Up']	D
ITEM_STATUS_ITEM_METAL_002_2	Kong Plate	ITEM_METAL_002	70	['ITEM_EFF_EFFECT_0301', '', '']	[1, '', '']	['Synthesis: ATK Up']	C
ITEM_STATUS_ITEM_METAL_002_3	Kong Plate	ITEM_METAL_002	88	['ITEM_EFF_EFFECT_0301', '', '']	[2, '', '']	['Synthesis: ATK Up']	B
ITEM_STATUS_ITEM_METAL_002_4	Kong Plate	ITEM_METAL_002	105	['ITEM_EFF_EFFECT_0301', '', '']	[2, '', '']	['Synthesis: ATK Up']	A
ITEM_STATUS_ITEM_METAL_002_5	Kong Plate	ITEM_METAL_002	125	['ITEM_EFF_EFFECT_0301', '', '']	[3, '', '']	['Synthesis: ATK Up']	S
ITEM_STATUS_ITEM_METAL_003_0	Lasting Armor Shard	ITEM_METAL_003	36	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_METAL_003_1	Lasting Armor Shard	ITEM_METAL_003	52	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	D
ITEM_STATUS_ITEM_METAL_003_2	Lasting Armor Shard	ITEM_METAL_003	70	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	C
ITEM_STATUS_ITEM_METAL_003_3	Lasting Armor Shard	ITEM_METAL_003	90	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	B
ITEM_STATUS_ITEM_METAL_003_4	Lasting Armor Shard	ITEM_METAL_003	109	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	A
ITEM_STATUS_ITEM_METAL_003_5	Lasting Armor Shard	ITEM_METAL_003	130	['ITEM_EFF_EFFECT_0341', '', '']	[3, '', '']	['Metals - Quality Boost']	S
ITEM_STATUS_ITEM_ANIMAL_001_0	Large Bone	ITEM_ANIMAL_001	25	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_001_1	Large Bone	ITEM_ANIMAL_001	39	['ITEM_EFF_EFFECT_0321', '', '']	[1, '', '']	['Increase Resonance Area - Triangle']	D
ITEM_STATUS_ITEM_ANIMAL_001_2	Large Bone	ITEM_ANIMAL_001	62	['ITEM_EFF_EFFECT_0321', '', '']	[1, '', '']	['Increase Resonance Area - Triangle']	C
ITEM_STATUS_ITEM_ANIMAL_001_3	Large Bone	ITEM_ANIMAL_001	84	['ITEM_EFF_EFFECT_0321', '', '']	[2, '', '']	['Increase Resonance Area - Triangle']	B
ITEM_STATUS_ITEM_ANIMAL_001_4	Large Bone	ITEM_ANIMAL_001	99	['ITEM_EFF_EFFECT_0321', '', '']	[2, '', '']	['Increase Resonance Area - Triangle']	A
ITEM_STATUS_ITEM_ANIMAL_001_5	Large Bone	ITEM_ANIMAL_001	121	['ITEM_EFF_EFFECT_0321', '', '']	[3, '', '']	['Increase Resonance Area - Triangle']	S
ITEM_STATUS_ITEM_ANIMAL_002_0	Animal Hide	ITEM_ANIMAL_002	28	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_002_1	Animal Hide	ITEM_ANIMAL_002	44	['ITEM_EFF_EFFECT_0347', '', '']	[1, '', '']	['Rebuild Boost - DEF']	D
ITEM_STATUS_ITEM_ANIMAL_002_2	Animal Hide	ITEM_ANIMAL_002	62	['ITEM_EFF_EFFECT_0347', '', '']	[1, '', '']	['Rebuild Boost - DEF']	C
ITEM_STATUS_ITEM_ANIMAL_002_3	Animal Hide	ITEM_ANIMAL_002	82	['ITEM_EFF_EFFECT_0347', '', '']	[2, '', '']	['Rebuild Boost - DEF']	B
ITEM_STATUS_ITEM_ANIMAL_002_4	Animal Hide	ITEM_ANIMAL_002	101	['ITEM_EFF_EFFECT_0347', '', '']	[2, '', '']	['Rebuild Boost - DEF']	A
ITEM_STATUS_ITEM_ANIMAL_002_5	Animal Hide	ITEM_ANIMAL_002	122	['ITEM_EFF_EFFECT_0347', '', '']	[3, '', '']	['Rebuild Boost - DEF']	S
ITEM_STATUS_ITEM_ANIMAL_003_0	Mythical Hide	ITEM_ANIMAL_003	38	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_003_1	Mythical Hide	ITEM_ANIMAL_003	52	['ITEM_EFF_EFFECT_0348', '', '']	[1, '', '']	['Rebuild Boost - SPD']	D
ITEM_STATUS_ITEM_ANIMAL_003_2	Mythical Hide	ITEM_ANIMAL_003	75	['ITEM_EFF_EFFECT_0348', '', '']	[1, '', '']	['Rebuild Boost - SPD']	C
ITEM_STATUS_ITEM_ANIMAL_003_3	Mythical Hide	ITEM_ANIMAL_003	97	['ITEM_EFF_EFFECT_0348', '', '']	[2, '', '']	['Rebuild Boost - SPD']	B
ITEM_STATUS_ITEM_ANIMAL_003_4	Mythical Hide	ITEM_ANIMAL_003	112	['ITEM_EFF_EFFECT_0348', '', '']	[2, '', '']	['Rebuild Boost - SPD']	A
ITEM_STATUS_ITEM_ANIMAL_003_5	Mythical Hide	ITEM_ANIMAL_003	135	['ITEM_EFF_EFFECT_0348', '', '']	[3, '', '']	['Rebuild Boost - SPD']	S
ITEM_STATUS_ITEM_ANIMAL_004_0	Salamander Tears	ITEM_ANIMAL_004	41	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_004_1	Salamander Tears	ITEM_ANIMAL_004	60	['ITEM_EFF_EFFECT_0342', '', '']	[1, '', '']	['Jewels - Quality Boost']	D
ITEM_STATUS_ITEM_ANIMAL_004_2	Salamander Tears	ITEM_ANIMAL_004	82	['ITEM_EFF_EFFECT_0342', '', '']	[1, '', '']	['Jewels - Quality Boost']	C
ITEM_STATUS_ITEM_ANIMAL_004_3	Salamander Tears	ITEM_ANIMAL_004	97	['ITEM_EFF_EFFECT_0342', 'ITEM_EFF_EFFECT_0339', '']	[2, 1, '']	['Jewels - Quality Boost', 'Neutralizers - Quality Boost']	B
ITEM_STATUS_ITEM_ANIMAL_004_4	Salamander Tears	ITEM_ANIMAL_004	114	['ITEM_EFF_EFFECT_0342', 'ITEM_EFF_EFFECT_0339', '']	[2, 2, '']	['Jewels - Quality Boost', 'Neutralizers - Quality Boost']	A
ITEM_STATUS_ITEM_ANIMAL_004_5	Salamander Tears	ITEM_ANIMAL_004	137	['ITEM_EFF_EFFECT_0342', 'ITEM_EFF_EFFECT_0339', '']	[3, 3, '']	['Jewels - Quality Boost', 'Neutralizers - Quality Boost']	S
ITEM_STATUS_ITEM_ANIMAL_005_0	Salamander Down	ITEM_ANIMAL_005	40	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_005_1	Salamander Down	ITEM_ANIMAL_005	54	['ITEM_EFF_EFFECT_0304', '', '']	[1, '', '']	['Synthesis: HP Up']	D
ITEM_STATUS_ITEM_ANIMAL_005_2	Salamander Down	ITEM_ANIMAL_005	70	['ITEM_EFF_EFFECT_0304', '', '']	[1, '', '']	['Synthesis: HP Up']	C
ITEM_STATUS_ITEM_ANIMAL_005_3	Salamander Down	ITEM_ANIMAL_005	88	['ITEM_EFF_EFFECT_0304', '', '']	[2, '', '']	['Synthesis: HP Up']	B
ITEM_STATUS_ITEM_ANIMAL_005_4	Salamander Down	ITEM_ANIMAL_005	105	['ITEM_EFF_EFFECT_0304', '', '']	[2, '', '']	['Synthesis: HP Up']	A
ITEM_STATUS_ITEM_ANIMAL_005_5	Salamander Down	ITEM_ANIMAL_005	125	['ITEM_EFF_EFFECT_0304', '', '']	[3, '', '']	['Synthesis: HP Up']	S
ITEM_STATUS_ITEM_ANIMAL_006_0	Predator Talons	ITEM_ANIMAL_006	37	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_006_1	Predator Talons	ITEM_ANIMAL_006	51	['ITEM_EFF_EFFECT_0301', '', '']	[1, '', '']	['Synthesis: ATK Up']	D
ITEM_STATUS_ITEM_ANIMAL_006_2	Predator Talons	ITEM_ANIMAL_006	74	['ITEM_EFF_EFFECT_0301', '', '']	[1, '', '']	['Synthesis: ATK Up']	C
ITEM_STATUS_ITEM_ANIMAL_006_3	Predator Talons	ITEM_ANIMAL_006	96	['ITEM_EFF_EFFECT_0301', '', '']	[2, '', '']	['Synthesis: ATK Up']	B
ITEM_STATUS_ITEM_ANIMAL_006_4	Predator Talons	ITEM_ANIMAL_006	111	['ITEM_EFF_EFFECT_0301', '', '']	[2, '', '']	['Synthesis: ATK Up']	A
ITEM_STATUS_ITEM_ANIMAL_006_5	Predator Talons	ITEM_ANIMAL_006	133	['ITEM_EFF_EFFECT_0301', '', '']	[3, '', '']	['Synthesis: ATK Up']	S
ITEM_STATUS_ITEM_ANIMAL_007_0	Hunter's Eye	ITEM_ANIMAL_007	47	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_007_1	Hunter's Eye	ITEM_ANIMAL_007	63	['ITEM_EFF_EFFECT_0303', '', '']	[1, '', '']	['Synthesis: SPD Up']	D
ITEM_STATUS_ITEM_ANIMAL_007_2	Hunter's Eye	ITEM_ANIMAL_007	81	['ITEM_EFF_EFFECT_0303', '', '']	[1, '', '']	['Synthesis: SPD Up']	C
ITEM_STATUS_ITEM_ANIMAL_007_3	Hunter's Eye	ITEM_ANIMAL_007	101	['ITEM_EFF_EFFECT_0303', '', '']	[2, '', '']	['Synthesis: SPD Up']	B
ITEM_STATUS_ITEM_ANIMAL_007_4	Hunter's Eye	ITEM_ANIMAL_007	120	['ITEM_EFF_EFFECT_0303', '', '']	[2, '', '']	['Synthesis: SPD Up']	A
ITEM_STATUS_ITEM_ANIMAL_007_5	Hunter's Eye	ITEM_ANIMAL_007	141	['ITEM_EFF_EFFECT_0303', '', '']	[3, '', '']	['Synthesis: SPD Up']	S
ITEM_STATUS_ITEM_ANIMAL_008_0	Palma Fruit	ITEM_ANIMAL_008	28	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_008_1	Palma Fruit	ITEM_ANIMAL_008	44	['', '', '']	['', '', '']	[]	D
ITEM_STATUS_ITEM_ANIMAL_008_2	Palma Fruit	ITEM_ANIMAL_008	62	['', '', '']	['', '', '']	[]	C
ITEM_STATUS_ITEM_ANIMAL_008_3	Palma Fruit	ITEM_ANIMAL_008	82	['ITEM_EFF_EFFECT_0305', '', '']	[1, '', '']	['Synthesis: Quality Up']	B
ITEM_STATUS_ITEM_ANIMAL_008_4	Palma Fruit	ITEM_ANIMAL_008	101	['ITEM_EFF_EFFECT_0305', '', '']	[2, '', '']	['Synthesis: Quality Up']	A
ITEM_STATUS_ITEM_ANIMAL_008_5	Palma Fruit	ITEM_ANIMAL_008	122	['ITEM_EFF_EFFECT_0305', '', '']	[3, '', '']	['Synthesis: Quality Up']	S
ITEM_STATUS_ITEM_ANIMAL_009_0	Fallen Rampart	ITEM_ANIMAL_009	50	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_009_1	Fallen Rampart	ITEM_ANIMAL_009	64	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	D
ITEM_STATUS_ITEM_ANIMAL_009_2	Fallen Rampart	ITEM_ANIMAL_009	80	['ITEM_EFF_EFFECT_0341', '', '']	[1, '', '']	['Metals - Quality Boost']	C
ITEM_STATUS_ITEM_ANIMAL_009_3	Fallen Rampart	ITEM_ANIMAL_009	98	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	B
ITEM_STATUS_ITEM_ANIMAL_009_4	Fallen Rampart	ITEM_ANIMAL_009	115	['ITEM_EFF_EFFECT_0341', '', '']	[2, '', '']	['Metals - Quality Boost']	A
ITEM_STATUS_ITEM_ANIMAL_009_5	Fallen Rampart	ITEM_ANIMAL_009	135	['ITEM_EFF_EFFECT_0341', '', '']	[3, '', '']	['Metals - Quality Boost']	S
ITEM_STATUS_ITEM_ANIMAL_010_0	Spirit Horse Soul	ITEM_ANIMAL_010	37	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_010_1	Spirit Horse Soul	ITEM_ANIMAL_010	53	['ITEM_EFF_EFFECT_0345', '', '']	[1, '', '']	['Rebuild Boost - HP']	D
ITEM_STATUS_ITEM_ANIMAL_010_2	Spirit Horse Soul	ITEM_ANIMAL_010	71	['ITEM_EFF_EFFECT_0345', '', '']	[1, '', '']	['Rebuild Boost - HP']	C
ITEM_STATUS_ITEM_ANIMAL_010_3	Spirit Horse Soul	ITEM_ANIMAL_010	91	['ITEM_EFF_EFFECT_0345', '', '']	[2, '', '']	['Rebuild Boost - HP']	B
ITEM_STATUS_ITEM_ANIMAL_010_4	Spirit Horse Soul	ITEM_ANIMAL_010	110	['ITEM_EFF_EFFECT_0345', '', '']	[2, '', '']	['Rebuild Boost - HP']	A
ITEM_STATUS_ITEM_ANIMAL_010_5	Spirit Horse Soul	ITEM_ANIMAL_010	132	['ITEM_EFF_EFFECT_0345', '', '']	[3, '', '']	['Rebuild Boost - HP']	S
ITEM_STATUS_ITEM_ANIMAL_011_0	Rock Raptor Scales	ITEM_ANIMAL_011	38	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_011_1	Rock Raptor Scales	ITEM_ANIMAL_011	52	['ITEM_EFF_EFFECT_0347', '', '']	[1, '', '']	['Rebuild Boost - DEF']	D
ITEM_STATUS_ITEM_ANIMAL_011_2	Rock Raptor Scales	ITEM_ANIMAL_011	75	['ITEM_EFF_EFFECT_0347', '', '']	[1, '', '']	['Rebuild Boost - DEF']	C
ITEM_STATUS_ITEM_ANIMAL_011_3	Rock Raptor Scales	ITEM_ANIMAL_011	97	['ITEM_EFF_EFFECT_0347', '', '']	[2, '', '']	['Rebuild Boost - DEF']	B
ITEM_STATUS_ITEM_ANIMAL_011_4	Rock Raptor Scales	ITEM_ANIMAL_011	112	['ITEM_EFF_EFFECT_0347', '', '']	[2, '', '']	['Rebuild Boost - DEF']	A
ITEM_STATUS_ITEM_ANIMAL_011_5	Rock Raptor Scales	ITEM_ANIMAL_011	135	['ITEM_EFF_EFFECT_0347', '', '']	[3, '', '']	['Rebuild Boost - DEF']	S
ITEM_STATUS_ITEM_ANIMAL_012_0	Jelly Cube	ITEM_ANIMAL_012	42	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_012_1	Jelly Cube	ITEM_ANIMAL_012	61	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	D
ITEM_STATUS_ITEM_ANIMAL_012_2	Jelly Cube	ITEM_ANIMAL_012	83	['ITEM_EFF_EFFECT_0339', '', '']	[1, '', '']	['Neutralizers - Quality Boost']	C
ITEM_STATUS_ITEM_ANIMAL_012_3	Jelly Cube	ITEM_ANIMAL_012	98	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	B
ITEM_STATUS_ITEM_ANIMAL_012_4	Jelly Cube	ITEM_ANIMAL_012	115	['ITEM_EFF_EFFECT_0339', '', '']	[2, '', '']	['Neutralizers - Quality Boost']	A
ITEM_STATUS_ITEM_ANIMAL_012_5	Jelly Cube	ITEM_ANIMAL_012	140	['ITEM_EFF_EFFECT_0339', '', '']	[3, '', '']	['Neutralizers - Quality Boost']	S
ITEM_STATUS_ITEM_ANIMAL_013_0	Golem Core	ITEM_ANIMAL_013	36	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_013_1	Golem Core	ITEM_ANIMAL_013	52	['ITEM_EFF_EFFECT_0346', '', '']	[1, '', '']	['Rebuild Boost - ATK']	D
ITEM_STATUS_ITEM_ANIMAL_013_2	Golem Core	ITEM_ANIMAL_013	70	['ITEM_EFF_EFFECT_0346', '', '']	[1, '', '']	['Rebuild Boost - ATK']	C
ITEM_STATUS_ITEM_ANIMAL_013_3	Golem Core	ITEM_ANIMAL_013	90	['ITEM_EFF_EFFECT_0346', '', '']	[2, '', '']	['Rebuild Boost - ATK']	B
ITEM_STATUS_ITEM_ANIMAL_013_4	Golem Core	ITEM_ANIMAL_013	109	['ITEM_EFF_EFFECT_0346', '', '']	[2, '', '']	['Rebuild Boost - ATK']	A
ITEM_STATUS_ITEM_ANIMAL_013_5	Golem Core	ITEM_ANIMAL_013	130	['ITEM_EFF_EFFECT_0346', '', '']	[3, '', '']	['Rebuild Boost - ATK']	S
ITEM_STATUS_ITEM_ANIMAL_014_0	Ether Core	ITEM_ANIMAL_014	67	['', '', '']	['', '', '']	[]	E
ITEM_STATUS_ITEM_ANIMAL_014_1	Ether Core	ITEM_ANIMAL_014	86	['ITEM_EFF_EFFECT_0344', '', '']	[1, '', '']	['Rebuild Boost - Resonance Area']	D
ITEM_STATUS_ITEM_ANIMAL_014_2	Ether Core	ITEM_ANIMAL_014	108	['ITEM_EFF_EFFECT_0344', '', '']	[1, '', '']	['Rebuild Boost - Resonance Area']	C
