item_tag	make_num	obtain_skill_point	recipe_category	material_tag	text_eng	fire	ice	bolt	air	materials	effects	reward_prm1	get_scenario_flag	unlock_scenario_flag	residue_cost_fire	residue_cost_ice	residue_cost_thunder	residue_cost_air	reward
ITEM_MIX_043	3	120	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_ELIXIL_003', 'ITEM_ANIMAL_014', 'ITEM_CATEGORY_ELIXIL', '']	Handmade Black Hole	True	False	False	False	['Inverse Metal', 'Ether Core', '(Elixirs)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0313', 'effect_name': 'Synthesis: Quality Up+'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0326', 'effect_name': 'Increase Resonance Area - 3rd Stratum'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0307', 'effect_name': 'Increase Resonance Area'}]	['', 15, 2, 2, 2, 2, 3, 1, 1, 3]	-1	-1	[4, 6, 8, 5, 7, 9, 6, 8, 10, 12]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_044	3	120	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_LIQUID_009', 'ITEM_PLANT_016', '', '']	Assist Afford	False	False	False	True	['Ancient Blue Water', 'Pellucid']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0313', 'effect_name': 'Synthesis: Quality Up+'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0358', 'effect_name': 'Synthesis: HP Up+'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[5, 7, 6, 8, 10, 7, 9, 11, 13, 15]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_045	3	147	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_GEMSTONE_011', 'ITEM_MUSHROOM_009', 'ITEM_CATEGORY_SAND', '']	Trillion Locket	False	False	True	False	['Ametrite', 'Jewel Mushroom', '(Sand)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0313', 'effect_name': 'Synthesis: Quality Up+'}, {'max_lv': 7, 'effect_tag': 'ITEM_EFF_EFFECT_0360', 'effect_name': 'Synthesis: DEF & SPD Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0307', 'effect_name': 'Increase Resonance Area'}]	['', 15, 2, 2, 2, 2, 3, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_046	3	135	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_MYSTIC_004', 'ITEM_MYSTIC_005', '', '']	Hypercell	False	False	True	False	['Einquartz', 'Glowshell']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0313', 'effect_name': 'Synthesis: Quality Up+'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0357', 'effect_name': 'Synthesis: SPD Up+'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_047	3	144	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_STONE_010', 'ITEM_CATEGORY_ORE', '', '']	Royal Rampart	True	False	False	False	['Guardian Stone', '(Ore)']	[{'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0326', 'effect_name': 'Increase Resonance Area - 3rd Stratum'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0335', 'effect_name': 'Element Resonance - Fire'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[8, 11, 11, 14, 17, 12, 15, 18, 21, 26]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_048	3	144	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_WOOD_008', 'ITEM_CATEGORY_FUEL', '', '']	Flexible Lumber	False	False	True	False	['Millennial Tree', '(Fuel)']	[{'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0325', 'effect_name': 'Increase Resonance Area - 2nd Stratum'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0337', 'effect_name': 'Element Resonance - Bolt'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_049	3	150	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_MYSTIC_007', 'ITEM_ORE_010', 'ITEM_CATEGORY_MYSTIC', '']	Wisdom Component	False	False	True	False	"[""Scholar's Report"", 'Allmachtserz', '(Magical)']"	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0226', 'effect_name': 'Boost: All Stats Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0243', 'effect_name': 'Boost: Enhanced Mana Surge'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0244', 'effect_name': 'Boost: Extended Mana Surge'}]	['', 15, 2, 2, 2, 2, 3, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_050	3	156	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_ELIXIL_004', 'ITEM_CATEGORY_GEMSTONE', '', '']	Immortal Bloom	True	False	False	False	['Sealed Herb', '(Gemstones)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0358', 'effect_name': 'Synthesis: HP Up+'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0308', 'effect_name': 'Synthesis: Fire Bonus'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[7, 9, 8, 10, 12, 9, 11, 13, 15, 18]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_051	3	147	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_THREAD_005', 'ITEM_CATEGORY_LIQUID', '', '']	Heavenly Thread	False	True	False	False	['Heavenly Rain Thread', '(Water)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0357', 'effect_name': 'Synthesis: SPD Up+'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0336', 'effect_name': 'Element Resonance - Ice'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 6, 8, 10, 7, 9, 11, 13, 15]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_052	3	150	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_PUNIPUNI_009', 'ITEM_MYSTIC_004', 'ITEM_CATEGORY_MYSTIC', '']	Rainbow Neutralizer	True	False	False	False	['Rainbow Puniball', 'Einquartz', '(Magical)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0312', 'effect_name': 'Synthesis: All Element Bonus'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0313', 'effect_name': 'Synthesis: Quality Up+'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0307', 'effect_name': 'Increase Resonance Area'}]	['', 15, 2, 2, 2, 2, 3, 1, 1, 3]	-1	-1	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_053	3	144	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_PLANT_018', 'ITEM_PLANT_019', '', '']	Spring Scenery	False	False	True	False	['Fontana Grass', 'Zersetzend Wolf']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0313', 'effect_name': 'Synthesis: Quality Up+'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0311', 'effect_name': 'Synthesis: Air Bonus'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[5, 7, 6, 8, 10, 7, 9, 11, 13, 15]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_054	3	150	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_GEMSTONE_010', 'ITEM_MUSHROOM_009', '', '']	Malicious Chain	True	False	False	False	['Swirling Fire Fragments', 'Jewel Mushroom']	[{'max_lv': 7, 'effect_tag': 'ITEM_EFF_EFFECT_0359', 'effect_name': 'Synthesis: ATK & DEF Up'}, {'max_lv': 7, 'effect_tag': 'ITEM_EFF_EFFECT_0361', 'effect_name': 'Synthesis: ATK & SPD Up'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[7, 9, 8, 10, 12, 9, 11, 13, 15, 18]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_055	3	180	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_ELIXIL_006', 'ITEM_ELIXIL_005', 'ITEM_CATEGORY_ELIXIL', '']	Philosopher's Stone	True	False	False	False	['Dunkelheit', 'Evolved Sacred Silver', '(Elixirs)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0312', 'effect_name': 'Synthesis: All Element Bonus'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0362', 'effect_name': 'Synthesis: All Stats Up'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0353', 'effect_name': 'Resonance Boost'}]	['', 15, 2, 2, 2, 2, 3, 1, 1, 3]	-1	-1	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	[5, 10, 5, 7, 10, 5, 7, 10, 12, 15]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_056	3	135	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_ORE_011', 'ITEM_POWDER_005', '', '']	Grand Orgen	True	False	False	False	['Mana Meltazite', 'Sun Splash']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0355', 'effect_name': 'Synthesis: ATK Up+'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0362', 'effect_name': 'Synthesis: All Stats Up'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[5, 6, 6, 7, 7, 7, 8, 9, 10, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_MIX_057	3	135	MIX_RECIPE_CATEGORY_ALCHEMY	['ITEM_MYSTIC_007', 'ITEM_INSECT_009', '', '']	Sage Coat	False	True	False	False	"[""Scholar's Report"", 'Cotton Bug']"	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0356', 'effect_name': 'Synthesis: DEF Up+'}, {'max_lv': 5, 'effect_tag': 'ITEM_EFF_EFFECT_0362', 'effect_name': 'Synthesis: All Stats Up'}]	['', 15, 2, 5, 2, 2, 2, 1, 1, 3]	-1	-1	[7, 9, 8, 10, 12, 9, 11, 13, 15, 18]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 6, 8, 10, 7, 9, 11, 13, 15]	['Learn Recipe', 'Quality Up', 'Increase Quantity', 'Increase Base Resonance Count', 'Add Slot', 'Increase Quantity', 'Add Effect', 'Add Slot', 'Increase Resonance Area', 'Increase Quantity']
ITEM_WEAPON_A_01	1	45	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_WOOD_002', 'ITEM_MIX_001', 'ITEM_CATEGORY_POWDER', '']	Departure Gunstaff	False	False	False	True	['Wizened Wood', 'Ingot', '(Gunpowder)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0142', 'effect_name': 'Item Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0144', 'effect_name': 'Reduce Item Cooldown'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	50	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_A_02	1	75	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_PLANT_008', 'ITEM_MIX_021', 'ITEM_CATEGORY_WOOD', '']	Mana Scepter	False	True	False	False	['Lucky Lantern Grass', 'Violet Erz', '(Lumber)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0143', 'effect_name': 'Reduce Skill Cooldown'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0133', 'effect_name': 'ATK Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[5, 7, 9, 11, 13, 6, 8, 10, 7, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_A_03	1	120	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_ORE_008', 'ITEM_MIX_037', 'ITEM_CATEGORY_PLANT', '']	Arc Raffia	False	False	True	False	['Eternal Crystal', 'Bismuthene', '(Plants)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0163', 'effect_name': 'Demonic Essence'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0164', 'effect_name': 'Conflagration Magic'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0258', 'effect_name': 'Mana Flow Up'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[4, 6, 8, 5, 7, 9, 6, 8, 10, 12]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_A_04	1	165	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_WOOD_008', 'ITEM_ORE_011', 'ITEM_CATEGORY_MYSTIC', '']	Ephemeral Record	True	False	False	False	['Millennial Tree', 'Mana Meltazite', '(Magical)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0166', 'effect_name': 'Time Compression'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0167', 'effect_name': 'Eternal Divine Staff'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0168', 'effect_name': 'Instantaneous Rotation'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[8, 11, 11, 14, 17, 12, 15, 18, 21, 26]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_B_01	1	45	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_FLOWER_004', 'ITEM_MIX_001', 'ITEM_CATEGORY_STONE', '']	Defender's Spear	False	False	True	False	['Icy Carnation', 'Ingot', '(Stone)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0141', 'effect_name': 'Skill Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0138', 'effect_name': 'Negative Effect Resistance Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0134', 'effect_name': 'DEF Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	5014	-1	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_B_02	1	75	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_PLANT_009', 'ITEM_MIX_021', 'ITEM_CATEGORY_PLANT', '']	Kleinod	True	False	False	False	['Lucky Clover', 'Violet Erz', '(Plants)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0139', 'effect_name': 'Critical Rate Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0147', 'effect_name': 'Damage Restoration'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 4, 6, 8, 5, 7]	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_B_03	1	120	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_WOOD_006', 'ITEM_MIX_037', 'ITEM_CATEGORY_ANIMAL', '']	Splendid Alicorn	False	False	False	True	['Lightning Tree', 'Bismuthene', '(Animal Mat.)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0169', 'effect_name': 'Sturdy Horn'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0170', 'effect_name': 'Pure Point'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0171', 'effect_name': 'Sacred Seal'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[4, 5, 5, 5, 6, 7, 6, 7, 8, 8]	[6, 8, 10, 7, 9, 11, 8, 10, 12, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_B_04	1	165	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_FISH_018', 'ITEM_ORE_011', 'ITEM_CATEGORY_JEWEL', '']	Secret Triaina	False	False	True	False	['Soaring Spearfish', 'Mana Meltazite', '(Jewels)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0172', 'effect_name': 'Vulnerability Exposure'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0173', 'effect_name': 'Spreading Scars'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0174', 'effect_name': 'Triple Thrust'}]	['', 15, 10, 2, 2, 5, 3, 1, 20, 20]	-1	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[6, 8, 9, 11, 13, 10, 12, 14, 16, 21]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_C_01	1	45	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_INSECT_001', 'ITEM_MIX_001', 'ITEM_CATEGORY_POWDER', '']	Baroque Armaments	False	True	False	False	['Floral Bee', 'Ingot', '(Gunpowder)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0143', 'effect_name': 'Reduce Skill Cooldown'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0135', 'effect_name': 'SPD Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0133', 'effect_name': 'ATK Up'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	5408	-1	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[3, 5, 7, 9, 11, 13, 6, 8, 10, 15]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
ITEM_WEAPON_C_02	1	75	MIX_RECIPE_CATEGORY_WEAPON	['ITEM_INSECT_005', 'ITEM_MIX_021', 'ITEM_CATEGORY_POWDER', '']	Vollstrecker	True	False	False	False	['Cutlass', 'Violet Erz', '(Gunpowder)']	[{'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0140', 'effect_name': 'Critical Damage Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0139', 'effect_name': 'Critical Rate Up'}, {'max_lv': 10, 'effect_tag': 'ITEM_EFF_EFFECT_0147', 'effect_name': 'Damage Restoration'}]	['', 15, 10, 2, 1, 5, 3, 1, 20, 20]	-1	5408	[3, 4, 5, 6, 7, 4, 5, 6, 5, 5]	[5, 7, 9, 11, 13, 6, 8, 10, 7, 10]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	['Learn Recipe', 'Quality Up', 'ATK Up', 'Add Effect', 'Add Slot', 'Increase Base Resonance Count', 'Add Effect', 'Add Slot', 'HP Up', 'ATK Up']
