item_id	text_eng	desc_eng	text_jpn	desc_jpn	text_chs	desc_chs	text_cht	desc_cht	text_deu	desc_deu	text_fra	desc_fra	text_kor	desc_kor	text_rus	desc_rus	text_spa	desc_spa	imgNo	multiImgNo	lv	duplicate_cost	range	fire	ice	bolt	air	category	material	convert_material_num	exchange_rate	disp_flag	atk	def	spd	use_num	mana	cool_time	target_type	aoe
ITEM_PLANT_001	Mana Leaf	A weed that can be seen growing everywhere. It actually harbors an infinitesimal amount of mana in its leaves, but it's in such scant quantities that even Welleks have difficulties detecting it.	マナリーフ	どこでも見つかるただの雑草。実は極微量のマナを含んでいるのだが、あまりにも少ないためウェルクスですらそれを感じ取るのは難しい	玛那叶子	随处可见的普通杂草。其实含有极微量的玛那，但由于量实在太少，连兽耳人都很难感受到。	瑪那葉子	隨處可見的普通雜草。其實含有極微量的瑪那，但由於量實在太少，連獸耳人都很難感受到。	Mana-Blatt	Ein Kraut, das allerorts zu finden ist. Tatsächlich beinhalten seine Blätter eine winzige Menge an Mana. Diese ist jedoch so gering, dass selbst Welleks diese kaum erspüren können.	Feuille de mana	Une mauvaise herbe qui pousse un peu partout. Ses feuilles renferment une quantité infinitésimale de mana, mais elle est tellement insignifiante que même les Welleks ont du mal à le détecter.	마나잎	어디서나 발견할 수 있는 평범한 잡초. 실은 극소량의 마나를 포함하고 있지만, 워낙 적은 양이라 웰크스조차 그것을 감지하기 어렵다	Лист маны	Сорная трава, которую можно встретить повсюду. В ее листьях содержится ничтожное количество маны, но ее так мало, что даже веллеки с трудом могут ее обнаружить.	Hoja de maná	Una hierba que crece por todas partes. En realidad, alberga una parte infinitesimal de maná en las hojas, tan escasa que incluso a los Welleks les cuesta detectarla.	10	-1	2	5	1	False	False	False	True	['(Plants)']	['Fiber']	[1, '']	[5, 6, 7, 10, 12, 15]	1								
ITEM_PLANT_002	Golden Wheat	Wheat that's chock-full of iron. It's a staple in many homes and can be used in a wide variety of dishes and desserts.	黄金麦	鉄分を多く含んでいる麦。どこの家庭でも使われている食材で、料理やお菓子など、さまざまな料理に使われている	黄金麦	富含铁质的麦子。家家户户都在使用的食材，被用来制作菜肴或点心等各种料理。	黃金麥	富含鐵質的麥子。家家戶戶都在使用的食材，被用來製作菜餚或點心等各種料理。	Goldweizen	Weizen mit hohem Eisengehalt. Er lässt sich in jedem Haushalt finden und wird für zahlreiche Gerichte und Desserts verwendet.	Blé doré	Du blé à forte teneur en fer. Un aliment de base dans de nombreux foyers, puisqu'il permet de préparer de nombreux plats et desserts.	황금 보리	철분이 많이 함유된 보리. 어느 가정에서나 사용되는 식재료로 요리나 과자 등 다양한 요리에 쓰이고 있다	Золотая пшеница	Пшеница, содержащая много железа. Это основной продукт питания во многих семьях, и из нее можно приготовить самые разнообразные блюда и десерты.	Trigo áureo	Trigo rico en hierro. Es un ingrediente básico en muchos hogares y se puede usar en todo tipo de platos y postres.	11	-1	4	5	1	False	False	True	False	['(Plants)', '(Edibles)']	['Fiber']	[1, '']	[7, 8, 10, 14, 17, 21]	1								
ITEM_PLANT_003	Pinwind	A plant with rotating petals. Some think the plant rotates to better catch the wind and weather storms, but no one knows for sure. It's often used to check how strong the wind is blowing, and in which direction.	ウインドミューレ	回転する花弁を持つ植物。風を受け流すために回転するようになったと言われているが、実際のところは不明。風向きや風の強さを調べるのに便利なので、人々に活用されている	风车花	花瓣会旋转的植物。据说是为了化解风力才进化成这种花瓣，但事实究竟如何仍是未解之谜。便于测量风向与风速，常被人们当工具使用。	風車花	花瓣會旋轉的植物。據說是為了化解風力才演化成這種花瓣，但事實究竟如何仍是個謎。由於便於用來測量風向與風速，因此常被人們拿來當工具運用。	Windrad	Eine Pflanze mit rotierenden Blütenblättern. Es wird vermutet, dass diese Rotation dazu dient, Wind einzufangen und Stürmen zu trotzen, doch niemand weiß es genau. Sie wird oft dazu verwendet, zu überprüfen, wie stark der Wind ist und aus welcher Richtung er weht.	Moulin à vent	Une plante dont les pétales peuvent pivoter. Pour certains, cette rotation permet aux pétales de mieux attraper le vent et de supporter les tempêtes, mais personne ne sait vraiment. On s'en sert souvent pour connaître la direction et la puissance du vent.	바람개비꽃	회전하는 꽃잎을 가진 식물. 바람을 받아넘기기 위해 회전하게 되었다고 알려져 있지만, 실제로는 불명. 풍향이나 바람의 세기를 알아보는 데 편리하여 사람들이 자주 활용하고 있다	Вертушка	Цветок с поворачивающимися лепестками. Некоторые считают, что это для того, чтобы лучше улавливать ветер и пережидать бури, но точно не знает никто. Часто цветок используют, чтобы определить силу и направление ветра.	Flor veleta	Una planta con pétalos que dan vueltas. Hay quien cree que la planta gira para exponerse más al viento y a las tormentas, pero es solo una teoría. Se suele usar para saber la intensidad y la dirección en que sopla el viento.	12	-1	8	5	2	False	False	False	True	['(Plants)', '(Gases)']	['Fiber']	[1, '']	[9, 10, 13, 18, 22, 27]	1								
ITEM_PLANT_004	Whatchamacallit	This plant's most memorable characteristic is its hard to describe shape. In fact, that's its only memorable characteristic. That's what eventually led to people calling it a Whatchamacallit.	ナンジャコレ	誰もが一目見た瞬間「なんだこれ？」と言ってしまいそうになる、変わった形状の植物。形状以外これといった特徴はないのだが、その形が愛され「ナンジャコレ」と呼ばれるようになった	怪东西	奇形怪状的植物。形状奇特到让见者无不会不禁脱口而出“这是什么怪东西？”除此之外没有其他特征，但因形状受人喜爱而被称为“怪东西”。	怪東西	奇形怪狀的植物。形狀奇怪到令見者不禁脫口而出「這是什麼怪東西？」除此之外，沒有其他特徵，但因形狀受人喜愛而被稱為「怪東西」。	Wasolldasein	Eine Pflanze, deren hervorstechendste Eigenschaft ihr schwer zu beschreibendes Aussehen ist. Genauer gesagt, ist dies das einzig Bemerkenswerte an dieser Pflanze. Aus diesem Grund haben die Menschen wohl angefangen, sie „Wasolldasein“ zu nennen.	Céquoiça	Cette plante se caractérise par sa forme presque indescriptible. D'ailleurs, c'est sa seule caractéristique distinctive. C'est pour cette raison qu'on l'a baptisée une Céquoiça.	이게머꽃	누구나 처음 본 순간 「이게 머꼬」라고 말할 것 같이 특이하게 생긴 식물. 모양 이외의 별다른 특징은 없지만, 그 모양이 인기를 받아 「이게머꽃」이라고 불리게 되었다	Непонятния	Самое яркое отличие этого растения — его форма, которую крайне трудно описать. По сути, это единственное его отличие, из-за которого растение в итоге и назвали непонятнией.	Yestoques	La característica más memorable de esta planta es que su forma es difícil de describir. De hecho, es su única particularidad, de ahí que la gente comenzara a llamarla Yestoques.	13	-1	11	5	2	False	True	False	False	['(Plants)']	['Fiber']	[1, '']	[11, 13, 16, 22, 27, 33]	1								
ITEM_PLANT_005	Paradise Grass	This plant's reddish tinge makes it an ideal visual marker for people traveling through forests. It gets its name from its resemblance to a bird of paradise spreading its wings.	紅鶴草	葉の先端に向かうほど赤味を帯びているため森の中での目印として使用される植物。鳥が羽ばたいているような見た目をしていることから、この名がつけられた	红鹤草	叶子的颜色越靠近尖端便越红的植物。被人当作森林中的标记来使用。外型仿佛一只张开翅膀的鹤鸟，因此得名。	紅鶴草	葉子的顏色越靠近尖端便顯得越紅的植物。被人當作森林中的標記來使用。外型彷彿一隻張開翅膀的鶴鳥，因此得名。	Paradiesvogel-Gras	Die rötliche Färbung dieser Pflanze macht sie zu einer idealen visuellen Markierung für Reisen durch Wälder. Ihr Name wurde ihr aufgrund ihrer Ähnlichkeit zu einem paradiesischen Vogel, der seine Flügel ausbreitet, gegeben.	Herbe de paradis	La teinte rougeâtre de cette plante constitue un marqueur visuel idéal lors des balades en forêt. Son nom lui vient de sa ressemblance avec un oiseau de paradis qui déploie ses ailes.	홍학초	잎 끝으로 갈수록 붉은 빛을 띠기 때문에 숲속에서 표식으로 사용되는 식물. 새가 날갯짓하는 것처럼 생겼다고 해서 이런 이름이 붙여졌다	Райская трава	Красноватый оттенок этого растения делает его идеальным ориентиром для идущих через лес. Свое название оно получило благодаря сходству с расправившей крылья райской птицей.	Hierba del paraíso	El tono rojizo de esta planta hace que sea el punto de referencia perfecto para aquellas personas que atraviesen el bosque. Su nombre procede de su parecido al ave del paraíso cuando extiende sus alas.	14	-1	14	5	3	True	False	False	False	['(Plants)']	['Fiber']	[1, '']	[13, 15, 19, 26, 32, 39]	1								
ITEM_PLANT_006	Tough Vine	An incredibly sturdy vine. It can be pulled on without snapping, and it can even support the weight of multiple adults.	丈夫なつる	とてもしっかりとした植物のつる。引っ張っただけではもちろん、大人が数人ぶら下がってもビクともしない	强韧藤蔓	异常坚韧的植物藤蔓。在强大外力拉扯下也无法扯断，纵使悬挂着数名成年人也纹丝不动。	強韌藤蔓	堅韌異常的植物藤蔓。不只不怕強大的外力拉扯，縱使懸掛著數名成年人也聞風不動。	Zähe Ranke	Eine überraschend zähe Ranke. Sie reißt nicht, wenn man an ihr zieht und ist sogar in der Lage, mehrere Erwachsene zu tragen.	Vigne coriace	Une plante grimpante incroyablement solide. Vous pouvez tirer dessus, elle ne cèdera pas. Elle peut même supporter le poids de plusieurs adultes.	튼튼한 덩굴	매우 튼튼한 식물의 덩굴. 손으로 잡아당기는 것은 물론, 어른 몇 명이 매달려도 꿈쩍하지 않는다	Крепкая лоза	Удивительно прочная лиана. Она не лопнет, если ее потянуть, и способна выдержать вес нескольких взрослых людей.	Enredadera fuerte	Una enredadera muy resistente. Se puede escalar por ella sin que se rompa, incluso llega a soportar el peso de varios adultos.	15	-1	16	5	2	False	False	False	True	['(Plants)', '(Threads)']	['Fiber']	[1, '']	[15, 18, 22, 30, 37, 45]	1								
ITEM_PLANT_007	Nitraloe	A plant with hard, spiky leaves. It secretes a flammable goo that's highly valued as a fuel. It's easy to hurt your hands on this plant's spikes, so gathering it requires a knife or other tool.	ニトロエ	硬い葉に鋭いトゲを持つ植物。可燃性の高い粘液を出すため、燃料として重宝されるが、うかつに触るとトゲのせいで怪我をしてしまう。採取にはナイフなどの器具が必須となる	硝基芦荟	叶片坚硬，长有尖刺的植物。由于会分泌高度可燃的黏液，而经常被用来当作燃料，但要是随意触碰，便会被尖刺刺伤。采集时必须使用刀子等器具。	硝基蘆薈	葉片堅硬，長有尖刺的植物。由於會分泌高可燃性的黏液，而經常被用來當作燃料，但要是隨意觸碰，便會被尖刺刺傷。採集時必須使用刀子等器具。	Nitraloe	Eine Pflanze mit harten und stacheligen Blättern. Sie sondert eine entzündliche, klebrige Substanz ab, die als Brennstoff wertgeschätzt wird. Zum Ernten sollte ein Messer oder ähnliches Werkzeug benutzt werden, um Verletzungen zu vermeiden.	Nitraloe	Une plante aux feuilles dures et épineuses. Elle sécrète une substance inflammable très prisée comme combustible. Il est très facile de se blesser sur ses épines, alors prévoyez un sécateur ou autre pour la cueillir.	니트로에	단단한 잎에 뾰족한 가시가 돋은 식물. 가연성 높은 점액이 나오기 때문에 연료로 이용되고 있지만, 섣불리 만지면 가시에 찔려 상처를 입는다. 채집할 때는 칼과 같은 도구가 필요하다	Нитралоэ	Растение с жесткими колючими листьями. Оно выделяет горючую слизь, которая высоко ценится как топливо. О колючки этого растения легко пораниться, поэтому для сбора требуется нож или другой инструмент.	Nitraloe	Esta planta presenta unas hojas duras y espinosas y segrega una sustancia viscosa e inflamable muy utilizada como combustible. Es muy fácil pincharse con ella, así que se recomienda recolectarla con una navaja o cualquier herramienta.	16	-1	18	5	3	False	False	True	False	['(Plants)', '(Fuel)']	['Fiber']	[1, '']	[11, 13, 16, 22, 27, 33]	1								
ITEM_PLANT_008	Lucky Lantern Grass	A grass with fruits that resemble paper lanterns. Although the fruits emit a red glow, there isn't a light inside of them, but rather the glow comes from the fruits themselves.	ネンシン草	提灯のような実をつける草。提灯は赤い光を灯しているが、提灯の内側に光源があるわけではなく、提灯自体から放たれている光である	燃芯草	果实宛如灯笼的草。灯笼会散发出红光，但并非灯笼内部有光源，而是灯笼自己在发光。	燃芯草	果實宛如燈籠的草。燈籠會散發出紅光，但並非燈籠內部有光源，而是燈籠自己在發光。	Glückslampengras	Eine Pflanze mit Früchten, die an Papierlampions erinnern. Die Früchte schimmern zwar rot, in ihnen selbst befindet sich jedoch kein Licht. Das Licht scheint stattdessen von der Frucht selbst zu stammen.	Herbe porte-bonheur	Une herbe dont les fruits ressemblent à des lanternes de papier. Bien que les fruits émettent une lueur rouge, ils ne contiennent pas de source de lumière. Cet éclat provient de la chair même du fruit.	연심초	등롱처럼 생긴 열매를 맺는 풀. 등롱은 붉게 빛나고 있지만, 등롱 안쪽에는 광원이 없다. 등롱 자체에서 빛을 내뿜고 있는 것이다	Счастливый фонарик	Травянистое растение с плодами, напоминающими бумажные фонарики. Фонарики светятся красным, но внутри нет источника света — свет исходит от самих плодов.	Hierba de farol de la fortuna	Una hierba con frutos que se asemejan a unos farolillos de papel. Aunque brillan con un tono rojizo, no existe fuente de luz en su interior, así que el brillo debe de proceder de la propia fruta.	17	-1	21	5	2	True	False	False	False	['(Plants)', '(Fuel)']	['Fiber']	[1, '']	[13, 15, 19, 26, 32, 39]	1								
ITEM_PLANT_009	Lucky Clover	A wild grass with four leaves. These clovers most commonly only grow three leaves, so those with more are said to be a source of luck. Just finding one makes one feel lucky.	幸せクローバー	４つの葉を持つ野草の一種。通常は３つしか葉っぱを付けないため、それよりも多く葉をつけたものを見つけると幸せになるという言い伝えがある。実際、発見すると幸せな気持ちにはなる	幸运四叶草	有四片叶子的野草。这种野草通常只有三片叶子，因此传说找到更多叶片便会有好运降临。实际发现时确实会有幸福的感觉。	幸運四葉草	一種有著四片葉子的野草。這種野草通常只有三片葉子，因此傳說找到葉片更多的四葉草，就會有好運降臨。實際發現時確實會有幸福的感覺。	Glücksklee	Ein wildes Gras mit vier Blättern. Diese Art Klee trägt für gewöhnlich nur drei Blätter, weshalb Exemplare mit mehr Blättern als glückbringend betrachtet werden. Allein das Finden eines solchen Klees macht einen schon glücklich.	Trèfle chanceux	Une herbe sauvage qui possède généralement trois feuilles. Les trèfles à quatre feuilles, plus rares, sont donc considérés comme des porte-bonheurs. En tout cas, il suffit d'en trouver un pour se sentir chanceux.	행복의 클로버	네잎이 난 들풀의 일종. 보통 세잎밖에 나지 않기 때문에, 그보다 더 잎이 많은 풀을 찾으면 행복해진다는 전설이 있다. 실제로 발견하면 행복한 기분이 들기는 한다	Счастливый клевер	Дикое растение с четырьмя листьями. Обычно у клевера бывает только три листа, поэтому считается, что когда их больше, это на удачу. И правда — стоит просто найти такой, и уже чувствуешь себя счастливчиком.	Trébol de la suerte	Una hierba de cuatro hojas, si bien lo normal es que estos tréboles produzcan solo tres. Se cree que encontrar uno con más de tres hojas trae buena suerte, aunque no es nada sencillo.	18	-1	24	5	3	False	False	True	False	['(Plants)', '(Medicinal)']	['Fiber']	[1, '']	[15, 18, 22, 30, 37, 45]	1								
ITEM_PLANT_010	Blue Clover	A clover that one might find growing anywhere, with one difference—soil quality has turned its flower blue. But besides that, it's just an average clover.	アオツメクサ	どこにでも咲いているシロツメクサ。しかし、土壌の影響を受けたことにより花の色が青くなってしまった。それ以外はシロツメクサと何も変わらない	蓝诘草	本是随处可见的白诘草，但受到土壤的影响而开出蓝色的花。除此之外与普通的白诘草并无二致。	藍詰草	本是隨處可見的白詰草，但因為土壤的影響而開出藍色的花。除此之外與普通的白詰草並無二致。	Blauer Klee	Eigentlich gewöhnlicher Klee, der jedoch einen entscheidenden Unterschied aufweist – durch die Bodenqualität hat sich seine Blüte blau gefärbt. Davon abgesehen handelt es sich jedoch um ganz gewöhnlichen Klee.	Trèfle bleu	Un trèfle qui pousse partout et ne se distingue que par sa fleur bleue, modifiée par la qualité du sol. En dehors de cela, c'est un trèfle tout à fait ordinaire.	푸른 토끼풀	어디에나 피어 있는 토끼풀. 하지만 토양의 영향을 받아 꽃잎이 푸른색을 띠게 되었다. 그 외에는 여느 토끼풀과 다르지 않다	Синий клевер	Клевер, который можно встретить где угодно, но есть лишь одно различие: из-за состава почвы его цветки стали синими. В остальном же это обычный клевер.	Trébol azul	Un trébol que puede crecer en cualquier parte, aunque en este caso, la calidad de la tierra le ha conferido un color azul a la flor. Por lo demás, es un trébol normal y corriente.	19	-1	27	5	2	False	True	False	False	['(Plants)', '(Medicinal)']	['Fiber']	[1, '']	[15, 18, 22, 30, 37, 45]	1								
ITEM_PLANT_011	Harlequin Herb	A plant with red, black, and purple leaves. Its vivid colors resemble a jester's outfit and make it stand out, so it is easy to spot in the wild.	ジェスターツール	赤、黒、紫の色の葉を持つ植物。道化師の服装のような色鮮やかさで目を引くため、発見しやすい素材と言われている	小丑道具	有着红、黑、紫三色叶子的植物。由于色彩有如小丑服般鲜艳抢眼，被认为是很容易发现的素材。	小丑道具	有著紅、黑、紫三種顏色的葉子的植物。由於色彩有如小丑服般鮮豔搶眼，被認為是很容易發現的素材。	Hofnarr-Kraut	Eine Pflanze mit roten, schwarzen und violetten Blättern. Ihr farbenfrohes Aussehen lässt an die Kleidung eines Hofnarren erinnern. Dadurch sticht sie unter anderen hervor, sodass sie in der Wildnis leicht zu entdecken ist.	Herbe arlequin	Une plante aux feuilles rouges, violettes et noires. Ses couleurs vives rappellent le costume d'un bouffon et la rendent facile à trouver dans la nature.	제스터 툴	빨강, 검정, 보라색 잎을 가진 식물. 어릿광대 복장 같은 선명한 색으로 눈길을 끌기 때문에 발견하기 쉬운 소재로 알려져 있다	Трава арлекина	Растение с красными, черными и пурпурными листьями. Яркие цвета напоминают шутовской наряд, и в естественных условиях это растение очень легко заметить.	Hierba arlequín	Una planta con hojas rojas, negras y moradas. Sus colores vibrantes son muy llamativos y recuerdan al disfraz de un arlequín, por lo que es fácil de encontrar en la naturaleza.	20	-1	31	5	3	True	False	False	False	['(Plants)', '(Poisons)']	['Fiber']	[1, '']	[15, 18, 22, 30, 37, 45]	1								
ITEM_PLANT_012	Angular Cactus	A type of cactus believed to have gone extinct long ago. Unlike other cacti, this cactus grows entirely at right angles, hence its name.	カクカクタス	太古に絶滅したと言われるサボテンの一種。普通のサボテンと違いすべての角が直角でカクカクとしていることから、この名前が付けられた	棱角仙人掌	相传已在太古时期绝种的仙人掌。与普通的仙人掌形状不同，所有的角都呈直角且棱角分明，因此得名。	稜角仙人掌	相傳已在太古時期絕種的仙人掌。與普通的仙人掌不同，所有的角都呈現直角且稜角分明，因此得名。	Zackenkaktus	Eine Art Kaktus, von der man glaubte, dass sie schon vor langer Zeit ausgestorben sei. Im Gegensatz zu anderen Kakteen weist dieser Kaktus ausschließlich rechtwinklige Seiten auf, daher auch sein Name.	Cactus anguleux	Une espèce de cactus que l'on croyait éteinte depuis longtemps. Contrairement aux autres cactus, ils poussent à angle droit, ce qui explique leur nom.	각진 선인장	태고에 멸종했다고 알려진 선인장의 일종. 보통 선인장과 달리 모든 모서리가 직각으로 각져 있다고 해서 이런 이름이 붙여졌다	Угловатый кактус	Вид кактусов, который считали давно вымершим. В отличие от других кактусов, у этого все отростки расположены только под прямыми углами, отсюда и его название.	Cactus Anguloso	Un tipo de cactus que se creía extinto hace mucho tiempo. A diferencia de otros, este cactus solo crece en ángulos rectos muy definidos, de ahí su nombre.	21	-1	36	5	3	False	False	False	True	['(Plants)', '(Water)']	['Fiber', 'Water']	[1, 1]	[19, 22, 28, 38, 47, 57]	1								
