fieldmap_location_id	text_eng	text_jpn	text_chs	text_cht	text_deu	text_fra	text_kor	text_rus	text_spa
FIELDMAP_LOCATION_1280	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1281	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1282	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1283	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1284	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1285	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1286	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1287	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1288	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1289	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1290	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1291	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1292	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1293	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1294	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1295	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1296	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1297	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1298	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1299	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1300	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1301	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1302	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1303	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1304	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1305	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_1306	Zipline	ジップライン	高空滑索	高空滑索	Seilrutsche	Tyrolienne	집라인	Зиплайн	Tirolina
FIELDMAP_LOCATION_SHRINE_S_FOREST_01	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_02	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_03	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_04	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_05	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_06	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_07	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_08	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_09	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_10	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_11	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_12	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_13	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_14	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_15	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_16	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_17	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_18	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_19	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_20	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_21	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_22	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_23	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_24	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_25	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_26	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_27	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_28	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_29	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_30	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_31	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_32	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_33	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_34	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_35	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_36	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_37	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_38	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_39	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_40	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_41	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_42	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_43	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_44	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_45	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_46	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_47	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_48	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_49	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_50	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_51	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_52	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_53	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_54	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_55	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_56	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_57	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_58	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_59	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_FOREST_60	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_01	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_02	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_03	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_04	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_05	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_06	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_07	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_08	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_09	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_10	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_11	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_12	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_13	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_14	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_15	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_16	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_17	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_18	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_19	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_20	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_21	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_22	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_23	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_24	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_25	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_26	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_27	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_28	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_29	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_30	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_31	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_32	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_33	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_34	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_35	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_36	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_37	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_38	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_39	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_40	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_41	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_42	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_43	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_44	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_45	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_46	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_47	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_48	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_49	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_50	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_51	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_52	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_53	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_54	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_55	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_56	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_57	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_58	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_59	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_ROTTENSEA_60	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_METAL_01	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
FIELDMAP_LOCATION_SHRINE_S_METAL_02	Small Shrines	小さな祠	小神祠	小神祠	Kleine Schreine	Petits sanctuaires	작은 사당	Небольшие святилища	Santuarios pequeños
