SkillId	text_ENG	desc_ENG	Unknown1	Numbers1	Unknown2	Power1	Values1	Power2	Values2	Number	Flag	Index	Unknown3	text_JPN	desc_JPN	text_CHS	desc_CHS	text_CHT	desc_CHT	text_KOR	desc_KOR
1889534011	Freezing Waltz	Deals ice damage to all enemies. Power is boosted by {2}% against Frostbitten enemies. Has a {3}% chance to inflict Frostbite.	[781318477, 0, 0, 355072781]	[0, 0, 20, 350]	[1001061216, 578467838, 103106656, 571151408, 0, 0, 0, 0]	280	[60, 0, 40, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	330	[60, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	44	[3893118418, 975366420, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	酷寒の舞踏	敵全体に氷ダメージを与え、カチコチ状態の敵に対して威力が{2}％上昇する。{3}％の確率でカチコチを付与する	酷寒之舞	对敌方全体造成冰伤害，对僵直状态的敌人威力提升{2}%。有{3}%的概率赋予敌方僵直。	酷寒舞步	對敵方全體造成冰傷害，並對僵硬狀態的敵人威力上升{2}%。以{3}%的機率賦予僵硬。	혹한의 무도	모든 적에게 빙 대미지를 주고 동상 상태인 적에게는 위력이 {2}% 상승한다. {3}%의 확률로 동상을 부여한다
128397485	Freezing Waltz	Deals ice damage to all enemies. Power is boosted by {2}% against Frostbitten enemies. Has a {3}% chance to inflict Frostbite.	[781318477, 0, 0, 355072781]	[0, 0, 20, 350]	[1001061216, 578467838, 103106656, 571151408, 0, 0, 0, 0]	330	[60, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	330	[60, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	0	45	[3893118418, 975366420, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	酷寒の舞踏	敵全体に氷ダメージを与え、カチコチ状態の敵に対して威力が{2}％上昇する。{3}％の確率でカチコチを付与する	酷寒之舞	对敌方全体造成冰伤害，对僵直状态的敌人威力提升{2}%。有{3}%的概率赋予敌方僵直。	酷寒舞步	對敵方全體造成冰傷害，並對僵硬狀態的敵人威力上升{2}%。以{3}%的機率賦予僵硬。	혹한의 무도	모든 적에게 빙 대미지를 주고 동상 상태인 적에게는 위력이 {2}% 상승한다. {3}%의 확률로 동상을 부여한다
1918135786	Piercing Surge S	Deals bolt damage to all enemies. Power is boosted by {2}% against Paralyzed enemies.	[683277684, 0, 0, 355072781]	[0, 0, 20, 350]	[321482659, 7961077, 1408095125, 0, 0, 0, 0, 0]	70	[60, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	130	[60, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	46	[4172636686, 917877283, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	貫通する迅雷・小	敵全体に雷ダメージを与え、麻痺状態の敵に対して威力が{2}％上昇する	贯穿迅雷·小	对敌方全体造成雷伤害，对麻痹状态的敌人威力提升{2}%。	貫穿迅雷‧小	對敵方全體造成雷傷害。對麻痺狀態的敵人威力上升{2}%。	관통하는 신뢰ㆍ소	모든 적에게 뇌 대미지를 준다.마비 상태인 적에게는 위력이 {2}% 상승한다
346211248	Piercing Surge M	Deals bolt damage to all enemies. Power is boosted by {2}% against Paralyzed enemies.	[683277684, 0, 0, 355072781]	[0, 0, 20, 350]	[321482659, 7961077, 1408095125, 0, 0, 0, 0, 0]	140	[60, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	200	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	47	[4172636686, 917877283, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	貫通する迅雷・中	敵全体に雷ダメージを与え、麻痺状態の敵に対して威力が{2}％上昇する	贯穿迅雷·中	对敌方全体造成雷伤害，对麻痹状态的敌人威力提升{2}%。	貫穿迅雷‧中	對敵方全體造成雷傷害。對麻痺狀態的敵人威力上升{2}%。	관통하는 신뢰ㆍ중	모든 적에게 뇌 대미지를 준다.마비 상태인 적에게는 위력이 {2}% 상승한다
1671820090	Piercing Surge L	Deals bolt damage to all enemies. Power is boosted by {2}% against Paralyzed enemies.	[683277684, 0, 0, 355072781]	[0, 0, 20, 350]	[321482659, 7961077, 1408095125, 0, 0, 0, 0, 0]	210	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	270	[60, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	48	[4172636686, 917877283, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	貫通する迅雷・大	敵全体に雷ダメージを与え、麻痺状態の敵に対して威力が{2}％上昇する	贯穿迅雷·大	对敌方全体造成雷伤害，对麻痹状态的敌人威力提升{2}%。	貫穿迅雷‧大	對敵方全體造成雷傷害。對麻痺狀態的敵人威力上升{2}%。	관통하는 신뢰ㆍ대	모든 적에게 뇌 대미지를 준다.마비 상태인 적에게는 위력이 {2}% 상승한다
37656933	Avalanche	Deals bolt damage to all enemies. Power is boosted by {2}% against Paralyzed enemies. Has a {3}% chance to inflict Paralysis.	[683277684, 0, 0, 355072781]	[0, 0, 20, 350]	[321482659, 7961077, 1408095125, 1593294609, 0, 0, 0, 0]	280	[60, 0, 40, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	330	[60, 0, 50, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	49	[4172636686, 917877283, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	崩雷	敵全体に雷ダメージを与え、麻痺状態の敵に対して威力が{2}％上昇する。{3}％の確率で麻痺を付与する	崩雷	对敌方全体造成雷伤害，对麻痹状态的敌人威力提升{2}%。有{3}%的概率赋予敌方麻痹。	崩雷	對敵方全體造成雷傷害，並對麻痺狀態的敵人威力上升{2}%。以{3}%的機率賦予麻痺。	붕뢰	모든 적에게 뇌 대미지를 주고 마비 상태인 적에게는 위력이 {2}% 상승한다. {3}%의 확률로 마비를 부여한다
1966713331	Avalanche	Deals bolt damage to all enemies. Power is boosted by {2}% against Paralyzed enemies. Has a {3}% chance to inflict Paralysis.	[683277684, 0, 0, 355072781]	[0, 0, 20, 350]	[321482659, 7961077, 1408095125, 1593294609, 0, 0, 0, 0]	330	[60, 0, 50, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	330	[60, 0, 50, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	0	50	[4172636686, 917877283, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	崩雷	敵全体に雷ダメージを与え、麻痺状態の敵に対して威力が{2}％上昇する。{3}％の確率で麻痺を付与する	崩雷	对敌方全体造成雷伤害，对麻痹状态的敌人威力提升{2}%。有{3}%的概率赋予敌方麻痹。	崩雷	對敵方全體造成雷傷害，並對麻痺狀態的敵人威力上升{2}%。以{3}%的機率賦予麻痺。	붕뢰	모든 적에게 뇌 대미지를 주고 마비 상태인 적에게는 위력이 {2}% 상승한다. {3}%의 확률로 마비를 부여한다
781334111	Colossal Whirlwind S	Deals air damage to all enemies. Power is boosted by {2}% against Blinded enemies.	[1505674682, 0, 0, 355072781]	[0, 0, 20, 350]	[131148553, 203075206, 1733852416, 0, 0, 0, 0, 0]	70	[60, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	130	[60, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	51	[277399366, 2075756660, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	巨大な竜巻・小	敵全体に風ダメージを与え、暗闇状態の敵に対して威力が{2}％上昇する	巨型龙卷·小	对敌方全体造成风伤害，对盲目状态的敌人威力提升{2}%。	巨型龍捲風‧小	對敵方全體造成風傷害。對盲目狀態的敵人威力上升{2}%。	거대 회오리바람ㆍ소	모든 적에게 풍 대미지를 준다.암흑 상태인 적에게는 위력이 {2}% 상승한다
1214552091	Colossal Whirlwind M	Deals air damage to all enemies. Power is boosted by {2}% against Blinded enemies.	[1505674682, 0, 0, 355072781]	[0, 0, 20, 350]	[131148553, 203075206, 1733852416, 0, 0, 0, 0, 0]	140	[60, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	200	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	52	[277399366, 2075756660, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	巨大な竜巻・中	敵全体に風ダメージを与え、暗闇状態の敵に対して威力が{2}％上昇する	巨型龙卷·中	对敌方全体造成风伤害，对盲目状态的敌人威力提升{2}%。	巨型龍捲風‧中	對敵方全體造成風傷害。對盲目狀態的敵人威力上升{2}%。	거대 회오리바람ㆍ중	모든 적에게 풍 대미지를 준다.암흑 상태인 적에게는 위력이 {2}% 상승한다
1063495821	Colossal Whirlwind L	Deals air damage to all enemies. Power is boosted by {2}% against Blinded enemies.	[1505674682, 0, 0, 355072781]	[0, 0, 20, 350]	[131148553, 203075206, 1733852416, 0, 0, 0, 0, 0]	210	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	270	[60, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	53	[277399366, 2075756660, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	巨大な竜巻・大	敵全体に風ダメージを与え、暗闇状態の敵に対して威力が{2}％上昇する	巨型龙卷·大	对敌方全体造成风伤害，对盲目状态的敌人威力提升{2}%。	巨型龍捲風‧大	對敵方全體造成風傷害。對盲目狀態的敵人威力上升{2}%。	거대 회오리바람ㆍ대	모든 적에게 풍 대미지를 준다.암흑 상태인 적에게는 위력이 {2}% 상승한다
1593361106	Zephyr's Wrath	Deals air damage to all enemies. Power is boosted by {2}% against Blinded enemies. Has a {3}% chance to inflict Blindness.	[1505674682, 0, 0, 355072781]	[0, 0, 20, 350]	[131148553, 203075206, 1733852416, 1752304172, 0, 0, 0, 0]	280	[60, 0, 40, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	330	[60, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	54	[277399366, 2075756660, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	風神の怒り	敵全体に風ダメージを与え、暗闇状態の敵に対して威力が{2}％上昇する。{3}％の確率で暗闇を付与する	风神之怒	对敌方全体造成风伤害，对盲目状态的敌人威力提升{2}%。有{3}%的概率赋予敌方盲目。	風神之怒	對敵方全體造成風傷害，並對盲目狀態的敵人威力上升{2}%。以{3}%的機率賦予盲目。	풍신의 분노	모든 적에게 풍 대미지를 주고 암흑 상태인 적에게는 위력이 {2}% 상승한다. {3}%의 확률로 암흑을 부여한다
704639560	Zephyr's Wrath	Deals air damage to all enemies. Power is boosted by {2}% against Blinded enemies. Has a {3}% chance to inflict Blindness.	[1505674682, 0, 0, 355072781]	[0, 0, 20, 350]	[131148553, 203075206, 1733852416, 1752304172, 0, 0, 0, 0]	330	[60, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	330	[60, 0, 50, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	0	55	[277399366, 2075756660, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	風神の怒り	敵全体に風ダメージを与え、暗闇状態の敵に対して威力が{2}％上昇する。{3}％の確率で暗闇を付与する	风神之怒	对敌方全体造成风伤害，对盲目状态的敌人威力提升{2}%。有{3}%的概率赋予敌方盲目。	風神之怒	對敵方全體造成風傷害，並對盲目狀態的敵人威力上升{2}%。以{3}%的機率賦予盲目。	풍신의 분노	모든 적에게 풍 대미지를 주고 암흑 상태인 적에게는 위력이 {2}% 상승한다. {3}%의 확률로 암흑을 부여한다
2109537385	Spear of Light S	Deals magic damage to an enemy. Deals high stun damage.	[181287524, 0, 0, 1415384097]	[0, 0, 15, 250]	[941085655, 628079283, 0, 0, 0, 0, 0, 0]	100	[75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	150	[75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	56	[3188311880, 1048181980, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	光の槍・小	敵単体に魔法ダメージを与える。ブレイクダメージが高い	光之枪·小	对敌方单体造成魔法伤害。破防伤害提高。	光之槍‧小	對敵方單體造成魔法傷害。破防傷害較高。	빛의 창ㆍ소	단일 적에게 마법 대미지를 준다.브레이크 대미지가 높다
457855533	Spear of Light M	Deals magic damage to an enemy. Deals high stun damage.	[181287524, 0, 0, 1415384097]	[0, 0, 15, 250]	[941085655, 628079283, 0, 0, 0, 0, 0, 0]	160	[90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	220	[90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	57	[3188311880, 1048181980, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	光の槍・中	敵単体に魔法ダメージを与える。ブレイクダメージが高い	光之枪·中	对敌方单体造成魔法伤害。破防伤害提高。	光之槍‧中	對敵方單體造成魔法傷害。破防傷害較高。	빛의 창ㆍ중	단일 적에게 마법 대미지를 준다.브레이크 대미지가 높다
1817010875	Spear of Light L	Deals magic damage to an enemy. Deals high stun damage.	[181287524, 0, 0, 1415384097]	[0, 0, 15, 250]	[941085655, 628079283, 0, 0, 0, 0, 0, 0]	230	[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	290	[100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	58	[3188311880, 1048181980, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	光の槍・大	敵単体に魔法ダメージを与える。ブレイクダメージが高い	光之枪·大	对敌方单体造成魔法伤害。破防伤害提高。	光之槍‧大	對敵方單體造成魔法傷害。破防傷害較高。	빛의 창ㆍ대	단일 적에게 마법 대미지를 준다.브레이크 대미지가 높다
232130790	Heavenly Light Spear	Deals magic damage to an enemy. Power is boosted by {2}% against stunned enemies. Deals high stun damage.	[181287524, 0, 0, 1415384097]	[0, 0, 15, 250]	[941085655, 628079283, 65745043, 0, 0, 0, 0, 0]	300	[125, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	350	[125, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	59	[3188311880, 1048181980, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	天貫く光の槍	敵単体に魔法ダメージを与える。ブレイク中の敵に対して威力が{2}％上昇する。ブレイクダメージが高い	穿天光枪	对敌方单体造成魔法伤害。对破防状态的敌人威力提升{2}%。破防伤害提高。	穿天光槍	對敵方單體造成魔法傷害。對破防狀態的敵人威力上升{2}%。破防傷害較高。	하늘을 뚫는 빛의 창	단일 적에게 마법 대미지를 준다.브레이크 상태인 적에게는 위력이 {2}% 상승한다. 브레이크 대미지가 높다
2060531824	Heavenly Light Spear	Deals magic damage to an enemy. Power is boosted by {2}% against stunned enemies. Deals high stun damage.	[181287524, 0, 0, 1415384097]	[0, 0, 15, 250]	[941085655, 628079283, 65745043, 0, 0, 0, 0, 0]	350	[125, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	350	[125, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	0	60	[3188311880, 1048181980, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	天貫く光の槍	敵単体に魔法ダメージを与える。ブレイク中の敵に対して威力が{2}％上昇する。ブレイクダメージが高い	穿天光枪	对敌方单体造成魔法伤害。对破防状态的敌人威力提升{2}%。破防伤害提高。	穿天光槍	對敵方單體造成魔法傷害。對破防狀態的敵人威力上升{2}%。破防傷害較高。	하늘을 뚫는 빛의 창	단일 적에게 마법 대미지를 준다.브레이크 상태인 적에게는 위력이 {2}% 상승한다. 브레이크 대미지가 높다
1637182017	It's Raining Puni	Puni rain from the sky, dealing physical damage to all enemies.	[114857633, 0, 0, 355072781]	[0, 0, 30, 500]	[869217361, 1507910215, 1333887015, 0, 0, 0, 0, 0]	160	[60, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	240	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	61	[1520794220, 2097957088, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	ぷにが降ってくる	空からぷにが降ってきて、敵全体に物理ダメージを与える	噗尼从天而降	噗尼从天而降，对敌方全体造成物理伤害。	噗尼從天而降	噗尼從天而降，對敵方全體造成物理傷害。	푸니 낙하	하늘에서 푸니가 떨어지며 모든 적에게 물리 대미지를 준다
123978757	It's Raining Uni	Uni rain from the sky, dealing physical damage to all enemies. Has a {2}% chance to inflict Daze.	[114857633, 0, 0, 355072781]	[0, 0, 30, 500]	[869217361, 1507910215, 1619106078, 0, 0, 0, 0, 0]	200	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	280	[60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	62	[2953562783, 421774287, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	うにが降ってくる	空からうにが降ってきて、敵全体に物理ダメージを与える。{2}％の確率でスタンを付与する	海胆从天而降	海胆从天而降，对敌方全体造成物理伤害。有{2}%的概率赋予敌方昏眩。	海膽從天而降	海膽從天而降，對敵方全體造成物理傷害。以{2}%的機率賦予昏眩。	성게 낙하	하늘에서 성게가 떨어지며 모든 적에게 물리 대미지를 준다. {2}%의 확률로 스턴을 부여한다
1885664403	It's Raining Meteor	Meteors rain from the sky, dealing physical damage to all enemies. Has a {2}% chance to inflict Burns.	[114857633, 0, 0, 355072781]	[0, 0, 30, 500]	[869217361, 1507910215, 1832306545, 0, 0, 0, 0, 0]	240	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	320	[60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	63	[2593715547, 681014472, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	隕石が降ってくる	空から隕石が降ってきて、敵全体に物理ダメージを与える。{2}％の確率で火傷を付与する	陨石从天而降	陨石从天而降，对敌方全体造成物理伤害。有{2}%的概率赋予敌方火伤。	隕石從天而降	隕石從天而降，對敵方全體造成物理傷害。以{2}%的機率賦予燒傷。	운석 낙하	하늘에서 운석이 떨어지며 모든 적에게 물리 대미지를 준다. {2}%의 확률로 화상을 부여한다
301965006	It's Raining Golems	Golems rain from the sky, dealing physical damage to all enemies. Power increases with more targets.	[114857633, 0, 0, 355072781]	[0, 0, 30, 500]	[869217361, 1507910215, 1031766336, 0, 0, 0, 0, 0]	300	[60, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	360	[60, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	1	64	[855009892, 1572850521, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	ゴーレムが降ってくる	空からゴーレムが降ってきて、敵全体に物理ダメージを与える。対象が多いほど威力が上昇する	魔巨人从天而降	魔巨人从天而降，对敌方全体造成物理伤害。目标越多，威力越强。	魔巨人從天而降	魔巨人從天而降，對敵方全體造成物理傷害。目標越多，威力越強。	골렘 낙하	하늘에서 골렘이 떨어지며 모든 적에게 물리 대미지를 준다. 대상이 많을수록 위력이 상승한다
1727573592	It's Raining Golems	Golems rain from the sky, dealing physical damage to all enemies. Power increases with more targets.	[114857633, 0, 0, 355072781]	[0, 0, 30, 500]	[869217361, 1507910215, 1031766336, 0, 0, 0, 0, 0]	360	[60, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	360	[60, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	2	0	65	[855009892, 1572850521, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	ゴーレムが降ってくる	空からゴーレムが降ってきて、敵全体に物理ダメージを与える。対象が多いほど威力が上昇する	魔巨人从天而降	魔巨人从天而降，对敌方全体造成物理伤害。目标越多，威力越强。	魔巨人從天而降	魔巨人從天而降，對敵方全體造成物理傷害。目標越多，威力越強。	골렘 낙하	하늘에서 골렘이 떨어지며 모든 적에게 물리 대미지를 준다. 대상이 많을수록 위력이 상승한다
1754506983	Eldritch Cannonade S	Consumes {2}% HP to deal physical damage to an enemy.	[114857633, 0, 0, 1415384097]	[0, 0, 25, 400]	[2065346701, 1968773525, 372511790, 0, 0, 0, 0, 0]	140	[60, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	200	[60, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	1	66	[3559136345, 929080188, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	轟く魔砲・小	ＨＰを{2}％消費し、敵単体に物理ダメージを与える	魔炮轰鸣·小	消耗{2}％的HP，对敌方单体造成物理伤害。	魔砲轟鳴‧小	消耗HP{2}%，對敵方單體造成物理傷害。	굉음의 마포ㆍ소	HP를 {2}% 소비하고 단일 적에게 물리 대미지를 준다
241502371	Eldritch Cannonade M	Consumes {2}% HP to deal physical damage to an enemy.	[114857633, 0, 0, 1415384097]	[0, 0, 25, 400]	[2065346701, 1968773525, 372511790, 0, 0, 0, 0, 0]	220	[60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	260	[60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	1	67	[3559136345, 929080188, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	轟く魔砲・中	ＨＰを{2}％消費し、敵単体に物理ダメージを与える	魔炮轰鸣·中	消耗{2}％的HP，对敌方单体造成物理伤害。	魔砲轟鳴‧中	消耗HP{2}%，對敵方單體造成物理傷害。	굉음의 마포ㆍ중	HP를 {2}% 소비하고 단일 적에게 물리 대미지를 준다
2036480053	Eldritch Cannonade L	Consumes {2}% HP to deal physical damage to an enemy.	[114857633, 0, 0, 1415384097]	[0, 0, 25, 400]	[2065346701, 1968773525, 372511790, 0, 0, 0, 0, 0]	280	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	300	[60, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	1	68	[3559136345, 929080188, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	轟く魔砲・大	ＨＰを{2}％消費し、敵単体に物理ダメージを与える	魔炮轰鸣·大	消耗{2}％的HP，对敌方单体造成物理伤害。	魔砲轟鳴‧大	消耗HP{2}%，對敵方單體造成物理傷害。	굉음의 마포ㆍ대	HP를 {2}% 소비하고 단일 적에게 물리 대미지를 준다
418992744	Void Cannonade	Consumes {2}% of HP to deal physical damage to an enemy. Power is boosted by {2}% if target is stunned.	[114857633, 0, 0, 1415384097]	[0, 0, 25, 400]	[2065346701, 1968773525, 372511790, 2071495098, 0, 0, 0, 0]	320	[60, 0, 10, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0]	360	[60, 0, 10, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	1	69	[3559136345, 929080188, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	空虚な砲撃	ＨＰを{2}％消費し、敵単体に物理ダメージを与える。ブレイク中の敵に対して威力が{2}％上昇する	虚无炮击	消耗{2}%HP，对敌方单体造成物理伤害，对破防状态的敌人威力提升{2}%。	虛無砲擊	消耗HP{2}%，對敵方單體造成物理傷害，並對破防狀態的敵人威力上升{2}%。	공허한 포격	HP를 {2}% 소비하고 단일 적에게 물리 대미지를 준다.브레이크 상태인 적에게는 위력이 {2}% 상승한다
1878942462	Void Cannonade	Consumes {2}% of HP to deal physical damage to an enemy. Power is boosted by {2}% if target is stunned.	[114857633, 0, 0, 1415384097]	[0, 0, 25, 400]	[2065346701, 1968773525, 372511790, 2071495098, 0, 0, 0, 0]	360	[60, 0, 10, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	360	[60, 0, 10, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0]	0	0	70	[3559136345, 929080188, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	空虚な砲撃	ＨＰを{2}％消費し、敵単体に物理ダメージを与える。ブレイク中の敵に対して威力が{2}％上昇する	虚无炮击	消耗{2}%HP，对敌方单体造成物理伤害，对破防状态的敌人威力提升{2}%。	虛無砲擊	消耗HP{2}%，對敵方單體造成物理傷害，並對破防狀態的敵人威力上升{2}%。	공허한 포격	HP를 {2}% 소비하고 단일 적에게 물리 대미지를 준다.브레이크 상태인 적에게는 위력이 {2}% 상승한다
832403897	Concentrated Mana S	Consumes {2} AP to deal magic damage to all enemies.	[181287524, 0, 0, 355072781]	[0, 0, 30, 700]	[46535423, 805611932, 171615574, 0, 0, 0, 0, 0]	180	[60, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	220	[60, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	71	[3394627203, 1592153113, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	魔力集中・小	ＡＰを{2}％消費し、敵全体に魔法ダメージを与える	魔力集中·小	消耗{2}AP，对敌方全体造成魔法伤害。	魔力集中‧小	消耗{2}AP，對敵方全體造成魔法傷害。	마력집중ㆍ소	AP를 {2}% 소비하여 모든 적에게 마법 대미지를 준다
1466685437	Concentrated Mana M	Consumes {2} AP to deal magic damage to all enemies.	[181287524, 0, 0, 355072781]	[0, 0, 30, 700]	[46535423, 805611932, 171615574, 0, 0, 0, 0, 0]	230	[60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	270	[60, 0, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]	1	1	72	[3394627203, 1592153113, 1590773769, 4294967295, 4294967295, 4294967295, 3212836864, 3212836864, 0, 0, 0, 0, 0, 0]	魔力集中・中	ＡＰを{2}％消費し、敵全体に魔法ダメージを与える	魔力集中·中	消耗{2}AP，对敌方全体造成魔法伤害。	魔力集中‧中	消耗{2}AP，對敵方全體造成魔法傷害。	마력집중ㆍ중	AP를 {2}% 소비하여 모든 적에게 마법 대미지를 준다
