ItemId	Index	text_ENG	Category1	Category2	Category3	Category4	Color1	Color2	Color3	Color4	Color5	Color6	Color7	Color8	Color9	Color10	Color11	Color12	PossiblyBasePrice	Flag4	FlavorText
405058249	426		(Magic Tools)				Blue	Red											0	0	{}
2127699085	427		(Magic Tools)				Blue	Red											0	0	{}
164965403	428		(Magic Tools)				Blue	Red											0	0	{}
1749960264	429		(Magic Tools)				Blue	Red											0	0	{}
524908242	430		(Magic Tools)				Blue	Red											0	0	{}
2042615956	431		(Magic Tools)				Blue	Red											0	0	{}
1066712000	432		(Magic Tools)				Blue	Red											0	0	{}
1499600262	433		(Magic Tools)				Blue	Red											0	0	{}
763193597	434	Healing Salve	(Medicine)				Blue	Green											158	1	"{'flavor1': {'text_ENG': 'Oww ... I cut my finger.', 'text_JPN': '「イテテ……\u3000ちょっと指切っちゃった」', 'text_CHT': '「好痛……有點切到手指了。」', 'text_CHS': '“好痛……我不小心把手指划破了。”', 'text_KOR': '「아야야… 손가락을 좀 베고 말았네」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""Are you okay? I'll rub on some salve."", 'text_JPN': '「大丈夫？\u3000いま薬塗ってあげるからね」', 'text_CHT': '「沒事吧？我現在幫妳上藥。」', 'text_CHS': '“没事吧？我这就帮你上点药。”', 'text_KOR': '「괜찮아? 지금 약 발라줄게」'}, 'char2': 'Sophie', 'flavor3': {'text_ENG': ""This? It's fine.\nO-ow, never mind, not fine, that salve stings."", 'text_JPN': '「これぐらい全然へっちゃらだよ。\u3000\n\u3000っておぉ……この薬結構染みる……」', 'text_CHT': '「這點小傷沒什麼大不了的啦。\n\u3000噢……這個藥還挺刺激的……」', 'text_CHS': '“这点小伤没什么大不了的啦。\n\u3000噢……这个药还挺刺激的……”', 'text_KOR': '「이 정도쯤은 아무렇지도 않아.\n 오오… 이 약, 꽤 효과 좋네…」'}, 'char3': 'Rias'}"
1466857876	435	Healing Elixir	(Medicine)				Yellow	Green											180	1	"{'flavor1': {'text_ENG': ""It looked sweet so I chugged it, but bleeegh, it's bitter ..."", 'text_JPN': '「甘そうな色してたからグイって飲んだのに……\n\u3000うえぇ、苦ぁい……」', 'text_CHT': '「我看它的顏色以為很甜，就一飲而盡……\n\u3000嗚嗚，結果好苦……」', 'text_CHS': '“我看这个颜色还以为它会很甜，就一口气喝干了……\n\u3000呃呃，这也太苦了……”', 'text_KOR': '「달아 보여서 꿀꺽 하고 마셨는데…\n 으으, 너무 써…」'}, 'char1': 'El', 'flavor2': {'text_ENG': 'You expect it to heal you AND taste good? No such thing.', 'text_JPN': '「傷も治って味も美味しいなんて都合のいい話、\n\u3000そうそうあるわけないからね」', 'text_CHT': '「要好喝又能療傷，\n\u3000很少會有這麼好康的事。」', 'text_CHS': '“那不然呢，口感和效果兼备的药\n\u3000世界上本来就没几种嘛。”', 'text_KOR': '「상처도 낫고 맛도 좋다는 그런 형편 좋은\n 이야기가 그리 있을 리가 없지」'}, 'char2': 'Rias'}"
1148918095	436	Puni Jelly	(Food)				Blue	Red											225	1	"{'flavor1': {'text_ENG': ""Mm, delicious! I could eat this even when I'm not hungry!"", 'text_JPN': '「うーん美味しい！\n\u3000食欲が無くてもさらっと食べられちゃうね！」', 'text_CHT': '「嗯～真好吃！\n\u3000就算沒有食慾，還是能一口接一口呢！」', 'text_CHS': '“嗯～真好吃！\n\u3000就算没有什么食欲也能接受！”', 'text_KOR': '「으음, 맛있다!\n 입맛이 없어도 잘 넘어가네!」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""You devoured that so fast, don't go biting the next Puni we see ..."", 'text_JPN': '「すごい勢いで食べてるな……\u3000\n\u3000次ぷにを見ても、噛みついたりするなよ……」', 'text_CHT': '「未免也太狼吞虎嚥了……\n\u3000妳下次看到噗尼，可別撲上去咬牠喔……」', 'text_CHS': '“你这也太狼吞虎咽了……\n\u3000下次遇到噗尼的时候，真害怕你会扑上去咬人家……”', 'text_KOR': '「정신없이 먹는군… 다음에\n 푸니를 봐도 깨물거나 하지 말라고…」'}, 'char2': 'Slade'}"
1833504999	437	Healing Bell	(Magic Tools)				Yellow	Blue											293	1	"{'flavor1': {'text_ENG': ""It's literally a healing melody."", 'text_JPN': '「まさに癒しの音色ですね」', 'text_CHT': '「這個音色真是撫慰人心。」', 'text_CHS': '“这个音色听着真让人安心。”', 'text_KOR': '「그야말로 치유의 음색이죠」'}, 'char1': 'Shallistera', 'flavor2': {'text_ENG': 'I wonder if musical skill affects the results at all.', 'text_JPN': '「鳴らすのが上手な人と下手な人で\n\u3000効果に違いってあるのかな？」', 'text_CHT': '「搖得好跟搖得不好的人，\n\u3000效果會不一樣嗎？」', 'text_CHS': '“摇得好跟摇得不好的人，\n\u3000效果会不一样吗？”', 'text_KOR': '「소리를 잘 내는 사람과 잘 못 내는\n 사람에 따라 효과에 차이가 있을까?」'}, 'char2': 'Shallotte', 'flavor3': {'text_ENG': ""I'll have Slade test it later."", 'text_JPN': '「あとでスレイで実験してみようか」', 'text_CHT': '「等等找史雷來實驗看看吧。」', 'text_CHS': '“过会儿我们可以找史雷实验一下。”', 'text_KOR': '「나중에 슬레이로 실험해 볼까」'}, 'char3': 'Rias'}"
1507426613	438	Custarias Pie	(Food)				Red	Purple											383	1	"{'flavor1': {'text_ENG': 'I came up with the Riacustard Pie! Try it!', 'text_JPN': '「あたし考案リアスタードパイ！\u3000味はどう？」', 'text_CHT': '「這是我設計的莉雅絲奶油派！味道怎麼樣？」', 'text_CHS': '“这是我设计的莉雅丝奶油派！你尝尝，味道怎么样？”', 'text_KOR': '「내가 고안한 리아스타드 파이!\n 맛은 어때?」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""You were just taste testing it. I made it, so it's the Slade Pie."", 'text_JPN': '「お前味見してただけじゃないか。\n\u3000俺が作ったんだからスレイパイにしてくれよ」', 'text_CHT': '「妳不是只幫忙試吃嗎？\n\u3000這明明是我做的，應該要叫史雷派吧。」', 'text_CHS': '“这明明是我做的好吧，你不过是帮忙试吃了几口。\n\u3000不管怎么说都该叫它史雷派吧。”', 'text_KOR': '「너, 맛만 봤을 뿐이잖아.\n 내가 만들었으니까 슬레이 파이로 해줘」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': ""Tasting's the most important step!"", 'text_JPN': '「味見は一番重要な工程でしょ！？」', 'text_CHT': '「試吃不是最重要的步驟嗎！？」', 'text_CHS': '“试吃才是最重要的环节吧？！”', 'text_KOR': '「맛을 보는 건 가장 중요한 공정이잖아?」'}, 'char3': 'Rias'}"
708858626	439	Riaflan	(Food)				Purple	Blue											405	1	"{'flavor1': {'text_ENG': 'I made a Rias themed flan ... a Riaflan!', 'text_JPN': '「リアスちゃんをモチーフに作ったプリン……\n\u3000名付けてプリアスだよ！」', 'text_CHT': '「這是我參考莉雅絲的樣子做成的布丁……\n\u3000名字就叫莉雅絲布丁！」', 'text_CHS': '“这是我按照莉雅丝的风格做成的布丁……\n\u3000名字就叫莉雅丝布丁！”', 'text_KOR': '「리아스를 모티프로 해서 만든 푸딩…\n 이름하여 푸리아스야!」'}, 'char1': 'Sophie', 'flavor2': {'text_ENG': ""It's super cheap ... but it tastes nice."", 'text_JPN': '「すごい安直だけど……味は美味しいな」', 'text_CHT': '「真是簡單易懂……不過味道很不錯呢。」', 'text_CHS': '“这名字起得够直白……不过味道还真不错呢。”', 'text_KOR': '「저렴하게 만들 수 있지만… 맛은 좋지」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': 'I know! We should make it our signature dish!', 'text_JPN': '「でしょ！\u3000お店の看板商品にしようよ！」', 'text_CHT': '「對吧！把它當成店裡的招牌商品吧！」', 'text_CHS': '“对吧！那就把它当成店里的招牌产品吧！”', 'text_KOR': '「그렇지! 가게의 간판 상품으로 하자!」'}, 'char3': 'Rias'}"
209109006	440	Hallfein Parfum	(Medicine)				Yellow	Red											338	1	"{'flavor1': {'text_ENG': 'Okay! It came out really cute!', 'text_JPN': '「よし！\u3000すっごくかわいく出来ちゃった！」', 'text_CHT': '「好！這個成品真是可愛！」', 'text_CHS': '“不错不错，这次做得蛮可爱的！”', 'text_KOR': '「좋았어! 무진장 귀엽게 만들었다!」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""You're putting a Puni on the bottle ...?"", 'text_JPN': '「香水のデザインにぷにってどうなの……？」', 'text_CHT': '「為什麼要把香水設計成噗尼的造型……？」', 'text_CHS': '“有必要把香水设计成噗尼的造型吗……？”', 'text_KOR': '「디자인으로 푸니는 좀 그렇지 않아…?」'}, 'char2': 'Wilbell', 'flavor3': {'text_ENG': ""Sorry, but I'm not backing down!"", 'text_JPN': '「悪いけどここだけは譲れないよ！」', 'text_CHT': '「抱歉，唯獨這點我沒辦法讓步！」', 'text_CHS': '“不好意思，这个是绝对不能退让的！”', 'text_KOR': '「미안한데 이것만큼은 양보할 수 없어!」'}, 'char3': 'Rias', 'flavor4': {'text_ENG': ""I guess it fits the theme of cosmetics, but do you really think it'll sell ...?"", 'text_JPN': '「一応化粧品なんだけど、これ売れるかしら？」', 'text_CHT': '「這好歹是化妝品，這樣賣得出去嗎？」', 'text_CHS': '“好歹是化妆品，这样真能卖得出去吗？”', 'text_KOR': '「일단 화장품인데… 이거, 팔릴까?」'}, 'char4': 'Wilbell'}"
2007398888	441	Elixir	(Medicine)				Green	Yellow											428	1	"{'flavor1': {'text_ENG': 'A true panacea, and you learned to make it so quickly ...', 'text_JPN': '「ありとあらゆる病気も傷も治す薬ですね。\u3000\n\u3000この短期間で作れるようになるなんて……」', 'text_CHT': '「這個藥能治療各種疾病跟創傷對吧？\n\u3000居然能在這麼短的時間內做出這種藥……」', 'text_CHS': '“我记得这种药可以治好所有的疾病和创伤，\n\u3000没想到你居然这么快就把它做出来了……”', 'text_KOR': '「온갖 질병과 상처를 치료하는 약이에요.\n 이 짧은 시간에 만들 수 있게 되다니…」'}, 'char1': 'Totori', 'flavor2': {'text_ENG': ""Rias, you're amazing!"", 'text_JPN': '「本当にすごいよリアスちゃん！」', 'text_CHT': '「莉雅絲，妳真的好厲害喔！」', 'text_CHS': '“莉雅丝，你真的太厉害啦！”', 'text_KOR': '「정말로 대단해, 리아스!」'}, 'char2': 'Sophie', 'flavor3': {'text_ENG': ""It's thanks to all of you!"", 'text_JPN': '「みんなの協力のお陰だよ、ありがとう！」', 'text_CHT': '「這都是多虧大家的協助，謝謝妳們！」', 'text_CHS': '“这都要多亏大家给我的帮助，谢谢你们！”', 'text_KOR': '「모두가 도와준 덕분이야. 고마워!」'}, 'char3': 'Rias'}"
513706777	442	Puni Candy	(Food)				Red	Purple											150	1	"{'flavor1': {'text_ENG': ""What is it? You're not eating?"", 'text_JPN': '「どうした？\u3000ご飯食べないのか？」', 'text_CHT': '「怎麼了？妳沒吃飯嗎？」', 'text_CHS': '“你怎么了？不吃饭吗？”', 'text_KOR': '「왜 그래? 밥, 안 먹어?」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""I've been short on Puniballs, so I've been eating Puni Candy instead, but it made me gain weight, so ..."", 'text_JPN': '「最近ぷにぷに玉不足なの……代わりにプ二グミ\n\u3000ばっか食べてたら太っちゃった……」', 'text_CHT': '「最近噗尼噗尼珠不足……\n\u3000我就一直吃噗尼軟糖，結果變胖了……」', 'text_CHS': '“最近噗尼噗尼珠不够了……\n\u3000所以我就一直在吃噗尼软糖，结果变胖了……”', 'text_KOR': '「요즘 푸니푸니 구슬을 못 만져서…\n 대신 푸니 구미만 먹었더니 살이 쪘어…」'}, 'char2': 'Rias'}"
1910473168	443	Riaslade Ice Cream	(Food)				Yellow	Red											225	1	"{'flavor1': {'text_ENG': 'What do you think? Came out cute, right?', 'text_JPN': '「どう？\u3000可愛くできてるでしょ？」', 'text_CHT': '「怎麼樣？是不是做得很可愛啊？」', 'text_CHS': '“怎么样？是不是做得很可爱啊？”', 'text_KOR': '「어때? 귀엽게 만들어졌지?」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""It really did! It's almost a waste to eat it."", 'text_JPN': '「本当に可愛いわ！\n\u3000食べちゃうのが勿体ないくらい！」', 'text_CHT': '「真的超可愛的！\n\u3000讓人捨不得吃掉呢！」', 'text_CHS': '“真的超可爱的！\n\u3000让人舍不得吃掉呢！”', 'text_KOR': '「정말로 귀여운걸!\n 먹기가 아까울 정도야!」'}, 'char2': 'Camilla', 'flavor3': {'text_ENG': ""That's sweet, but eat it before it melts!"", 'text_JPN': '「嬉しいけど、早く食べないと溶けちゃうよ！」', 'text_CHT': '「很高興妳能這麼說，但不快點吃會融化喔！」', 'text_CHS': '“谢谢夸奖。快吃吧，不然要化掉了！”', 'text_KOR': '「기쁘지만, 빨리 먹지 않으면 녹을 거야」'}, 'char3': 'Rias'}"
1594507219	444	Squall Winder	(Magic Tools)				Red	Blue											263	1	"{'flavor1': {'text_ENG': ""Won't blowing dust and dirt away with this make cleaning easy?"", 'text_JPN': '「これを使って地面のほこりとか汚れを\n\u3000吹き飛ばせば掃除も楽になるんじゃない？」', 'text_CHT': '「用這個把地面的灰塵跟髒污吹走，\n\u3000打掃起來不就輕鬆多了嗎？」', 'text_CHS': '“用这个把地面的灰尘什么的一吹，\n\u3000打扫起来不就轻松多了吗？”', 'text_KOR': '「이걸 써서 바닥의 먼지 같은 걸\n 털어내면 청소도 수월해지지 않을까?」'}, 'char1': 'Sophie', 'flavor2': {'text_ENG': ""Good thinking, but you'll have to tidy up your things from the floor first."", 'text_JPN': '「いい考えかもしれませんが、あなたはまず\n\u3000床に散らばっているものを片付けなさい」', 'text_CHT': '「這主意或許不錯，\n\u3000但妳先把散落一地的東西收拾乾淨啦。」', 'text_CHS': '“这主意听起来不错，\n\u3000但你首先应该把你扔了一地的东西给收拾干净。”', 'text_KOR': '「좋은 생각일 수도 있지만, 우선 바닥에\n 널브러트린 것을 치우세요」'}, 'char2': 'Plachta'}"
274138787	445	Warding Incense	(Medicine)				Green	Red											300	1	"{'flavor1': {'text_ENG': 'You get the smoke on the part of your body you want to treat.', 'text_JPN': '「良くなってほしい体の部位に\n\u3000煙を当てたりしても良いらしいですよ」', 'text_CHT': '「聽說想讓身體的哪個部位好起來，\n\u3000就要把煙撥到那個部位喔。」', 'text_CHS': '“我听说身上哪里不舒服了，\n\u3000就可以点上这支香熏一熏那个部位，有奇效。”', 'text_KOR': '「좋아졌으면 하는 몸 부위에 연기를\n 쐬거나 해도 좋다고 하더라고요」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""On my lower back, please! It's been aching something bad!"", 'text_JPN': '「とにかく腰！\u3000腰痛が治るように！」', 'text_CHT': '「撥到腰就對了！治好我的腰痛吧！」', 'text_CHS': '“我正好腰疼，那就直接熏一熏腰吧！”', 'text_KOR': '「아무튼 허리! 요통이 낫기를!」'}, 'char2': 'Camilla', 'flavor3': {'text_ENG': ""You poor thing ... I'll make you some pain patches for that later."", 'text_JPN': '「かわいそうに……今度湿布薬作ってあげよう」', 'text_CHT': '「真可憐……我下次做痠痛貼布給妳吧。」', 'text_CHS': '“真可怜……下次我给你做副膏药吧。”', 'text_KOR': '「불쌍하게도… 다음에 습포를 만들어줘야지」'}, 'char3': 'Rias'}"
1164241785	446	Riasoup	(Food)				Blue	Green											338	1	"{'flavor1': {'text_ENG': 'Why does it look like that yet taste like this? What did you put in it?', 'text_JPN': '「なんでこの見た目でこの味になるんだ？\n\u3000一体何入れたらこんなのができるんだよ？」', 'text_CHT': '「為什麼它看起來跟吃起來不一樣啊？\n\u3000妳到底是放了什麼才會做出這種東西？」', 'text_CHS': '“为什么它看起来跟吃起来不一样？\n\u3000你到底在里面放了什么啊？”', 'text_KOR': '「왜 이런 맛이 나는 거지? 대체 뭘\n 넣어야 이런 게 만들어지는 거야?」'}, 'char1': 'Raze', 'flavor2': {'text_ENG': 'A secret ingredient! Want to know what it is?', 'text_JPN': '「秘密は隠し味だよ！\u3000何か知りたい？」', 'text_CHT': '「關鍵在於獨門祕方！想知道是什麼嗎？」', 'text_CHS': '“当然是我的独门秘方啦！想知道是什么吗？”', 'text_KOR': '「그 비법은 바로 조미료지! 궁금해?」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': ""No. I don't think I do ..."", 'text_JPN': '「いや、知らない方が幸せな気がする……」', 'text_CHT': '「不用了，感覺還是不知道得好……」', 'text_CHS': '“不用了，感觉还是不知道比较好……”', 'text_KOR': '「아니, 모르는 게 나을 것 같아…」'}, 'char3': 'Raze'}"
2125911407	447	Dark Water	(Magic Tools)				Yellow	Red											207	1	"{'flavor1': {'text_ENG': ""I hurt all over when I drink it. Water or not, it's basically poison."", 'text_JPN': '「飲むと体のあちこちが痛くなるんだ。\n\u3000水とは言ってもほとんど毒みたいなもんだね」', 'text_CHT': '「喝了這個會全身痠痛喔。\n\u3000雖然叫水，但根本就是毒啊。」', 'text_CHS': '“这东西一喝下去我就浑身酸痛，\n\u3000虽然名字叫‘水’，但这根本就是毒药啊。”', 'text_KOR': '「먹으면 몸 여기저기가 아파져.\n 물이라고는 해도 거의 독 같은 거야」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""It may be called water, but it's black, so I don't think anyone will be drinking it."", 'text_JPN': '「まぁ名前に水とはついてるけど、\n\u3000こんなに黒いなら誰も飲んだりしないだろう」', 'text_CHT': '「雖然名字有水這個字，\n\u3000但它這麼黑應該沒人敢喝吧。」', 'text_CHS': '“它的名字里确实有‘水’这个字，\n\u3000但这东西这么黑，除了你以外应该没几个人敢喝吧。”', 'text_KOR': '「이름에 물이라는 단어가 있지만 이렇게나\n 검으면 아무도 마시려고 하지 않겠지」'}, 'char2': 'Randolf'}"
854824807	448	Imp's Mischief	(Magic Tools)				Purple	Green											263	1	"{'flavor1': {'text_ENG': 'It sure has a stern face for an imp.', 'text_JPN': '「小悪魔っていうには厳つい顔してるな」', 'text_CHT': '「這個小惡魔長得真凶。」', 'text_CHS': '“这个小恶魔长得好凶啊。”', 'text_KOR': '「소악마라고 하기엔 흉악하게 생겼네」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': 'I should make it cuter. Then we can sell it!', 'text_JPN': '「もうちょっとかわいい見た目にしようかな。\n\u3000そうすれば商品にもなりそう！」', 'text_CHT': '「要不要把它做得可愛一點？\n\u3000這樣說不定能當成商品喔！」', 'text_CHS': '“那我再把它做得更可爱一点吧，\n\u3000说不定还能商品化呢！”', 'text_KOR': '「좀 더 귀엽게 해 볼까? 그러면\n 상품으로도 팔 수 있을지도!」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': ""It's dangerous, don't sell it."", 'text_JPN': '「危ないからやたらに売り出しちゃダメだよ」', 'text_CHT': '「太危險了，不可以隨便販售啦。」', 'text_CHS': '“不行，太危险了，怎么能随便卖这种东西呢。”', 'text_KOR': '「위험하니까 함부로 팔면 안 돼」'}, 'char3': 'Sophie'}"
154421263	449	Puni Whip	(Magic Tools)				Green	Red											282	1	"{'flavor1': {'text_ENG': 'Rah! Whip of love!', 'text_JPN': '「おりゃっ！！\u3000愛のムチ！！」', 'text_CHT': '「看我的！！愛之鞭！！」', 'text_CHS': '“看我的！！爱之鞭！！”', 'text_KOR': '「에잇!! 사랑의 채찍!!」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""How's this any different from attacking with your usual staff?"", 'text_JPN': '「いつもの杖の攻撃となにが違うんだ？」', 'text_CHT': '「這跟妳平常用手杖攻擊有什麼不一樣嗎？」', 'text_CHS': '“这跟你平时用手杖攻击有什么不一样吗？”', 'text_KOR': '「늘 사용하는 지팡이의 공격과 뭐가 달라?」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': ""It's done with love, obviously."", 'text_JPN': '「愛がこもってるんだから全然違うじゃん」', 'text_CHT': '「當然不一樣啊，這充滿了我的愛耶。」', 'text_CHS': '“当然不一样啊，刚才我是带着爱意揍它们的。”', 'text_KOR': '「그건 바로 사랑이 담겨 있다는 점이야」'}, 'char3': 'Rias', 'flavor4': {'text_ENG': ""I don't think your enemies will notice the difference ..."", 'text_JPN': '「やられる相手からすれば一緒だろ……」', 'text_CHT': '「對手下敗將來說應該沒什麼兩樣吧……」', 'text_CHS': '“挨你揍的敌人可能并不会觉得有什么区别……”', 'text_KOR': '「당하는 입장에선 똑같잖아…」'}, 'char4': 'Slade'}"
911148001	450	Worn Out Circle	(Magic Tools)				Purple	Yellow											319	1	{'flavor1': {'text_ENG': 'Take a look! My masterpiece!', 'text_JPN': '「どう？\u3000あたしの自信作よ！」', 'text_CHT': '「怎麼樣？這可是我的得意之作喔！」', 'text_CHS': '“怎么样？这可是我的得意之作！”', 'text_KOR': '「어때? 내 야심작이라고!」'}, 'char1': 'Wilbell', 'flavor2': {'text_ENG': 'Whoa! How did you make this pattern?\u3000', 'text_JPN': '「すごい！\u3000どうやってこんな模様書いたの？」\u3000', 'text_CHT': '「好厲害！妳是怎麼畫出這種花紋的？」\u3000', 'text_CHS': '“好厉害！你是怎么画出这种花纹来的？”\u3000', 'text_KOR': '「대단해! 어떻게 이런 무늬를 새겼어?」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'Oh, I just followed my insticts! This kind of style is a must for any witch!', 'text_JPN': '「ふふーん！\u3000そこはセンスよ！\n\u3000魔法使いにはこういうセンスも大事なの！」', 'text_CHT': '「哼哼～！這就是美感囉！\n\u3000對魔法師來說美感也是必備技能哦！」', 'text_CHS': '“哼哼，当然是靠我的品味啊！\n\u3000对魔法师来说，优秀的审美也是必备素养好吗！”', 'text_KOR': '「흐흐~응! 거기는 센스지! 마법사한테는\n 이런 센스도 중요하거든!」'}, 'char3': 'Wilbell'}
184744382	451	Codex of Creation	(Magic Tools)				Red	Purple											338	1	"{'flavor1': {'text_ENG': 'So this lets us know everything there is to know in the world?', 'text_JPN': '「この世のすべてが知れるってことかな？」', 'text_CHT': '「看這本書就能對世界無所不知嗎？」', 'text_CHS': '“看完这本书就能对这个世界了如指掌吗？”', 'text_KOR': '「이 세상 모든 걸 알 수 있다는 건가?」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""It's not that convenient."", 'text_JPN': '「そこまで都合のいいものじゃないよ」', 'text_CHT': '「哪有那麼簡單。」', 'text_CHS': '“哪有那么简单。”', 'text_KOR': '「그렇게까지 편리한 게 아니야」'}, 'char2': 'Sophie', 'flavor3': {'text_ENG': ""The world's always changing, anyway. You always have to be ready to learn."", 'text_JPN': '「それに世界は常に変化し続けているものです。\n\u3000常に自分で知ろうとする姿勢が大切ですよ」', 'text_CHT': '「況且世界瞬息萬變，\n\u3000重要的是要保持好奇心探索新知。」', 'text_CHS': '“整个世界瞬息万变，\n\u3000保持住探索新知的好奇心才是最重要的。”', 'text_KOR': '「그리고 세계는 항상 변화하고 있습니다.\n 늘 스스로 알려는 자세가 중요하죠」'}, 'char3': 'Plachta'}"
806431220	452	Star Staff	(Weapons)				Green	Red	Purple	Red	Purple	Red	Purple	Red	Purple	Red	Purple	Red	300	1	"{'flavor1': {'text_ENG': 'My beloved staff!', 'text_JPN': '「あたし愛用の仕込み杖だよ！」', 'text_CHT': '「這是我最愛的特製手杖喔！」', 'text_CHS': '“这是我最爱用的特制手杖！”', 'text_KOR': '「내가 애용하는 지팡이야!」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': 'I see weapons with hidden swords and spears often, but a whip is a rare one.', 'text_JPN': '「剣や槍を仕込ませた武器は見たことあるが、\n\u3000鞭を仕込ませた武器は珍しいよな」', 'text_CHT': '「我看過加裝劍跟槍的武器，\n\u3000但加裝鞭子的武器不太常見呢。」', 'text_CHS': '“虽然我见过暗藏剑或枪的武器，\n\u3000但这种暗藏鞭子的手杖还真是罕见的武器呢。”', 'text_KOR': '「검이나 창을 집어넣은 무기는 본 적이\n 있지만, 채찍을 집어넣은 무기는 드물지」'}, 'char2': 'Slade', 'flavor3': {'text_ENG': ""Whips are great! It's time they got their spot in the limelight!"", 'text_JPN': '「鞭はいいよぉ、鞭は。流行らせたい！」', 'text_CHT': '「鞭子很棒啊，真希望可以掀起流行！」', 'text_CHS': '“鞭子多好啊，我还想把这种手杖传遍世界呢！”', 'text_KOR': '「채찍은 좋다고~ 유행시키고 싶어!」'}, 'char3': 'Rias'}"
1458014134	453	Explorer's Staff	(Weapons)				Blue	Green											390	1	"{'flavor1': {'text_ENG': 'Ten people can dangle from this staff! Fall off a cliff? No problem!', 'text_JPN': '「探索中に誰かが崖に落ちても大丈夫！\n\u3000この杖、人が十人もぶら下がれるんだよ！」', 'text_CHT': '「探索時就算有人掉下懸崖也不用擔心！\n\u3000這根手杖可以掛十個人喔！」', 'text_CHS': '“探索的时候就算有人掉下悬崖也不用担心，\n\u3000毕竟这根手杖可以挂住十个人呢！”', 'text_KOR': '「누군가가 절벽에 떨어져도 괜찮아! 이거,\n 사람 10명이나 매달릴 수 있거든!」'}, 'char1': 'Rias', 'flavor2': {'text_ENG': ""Let's not let it come to that ..."", 'text_JPN': '「そんな状況になった時点でおしまいだろ……」', 'text_CHT': '「真那樣早就玩完了吧……」', 'text_CHS': '“真那样的话早就玩完了吧……”', 'text_KOR': '「그런 상황이 된 시점부터 아웃이잖아…」'}, 'char2': 'Raze'}"
568375072	454	Azure Cage	(Weapons)				Green	Yellow											450	1	"{'flavor1': {'text_ENG': 'What a pretty blue.', 'text_JPN': '「なんか、綺麗な青だな」', 'text_CHT': '「這個藍色好漂亮喔。」', 'text_CHS': '“好漂亮的蓝色啊。”', 'text_KOR': '「왠지 아름다운 파란색이군」'}, 'char1': 'Slade', 'flavor2': {'text_ENG': ""It's supposed to be like the sky."", 'text_JPN': '「青空をイメージしてみたんだ」', 'text_CHT': '「這是我想像著藍天設計的。」', 'text_CHS': '“这是我想象着蓝天设计出来的。”', 'text_KOR': '「파란 하늘을 생각하며 만들어 봤어」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'On a weapon? Why?', 'text_JPN': '「何故武器に青空を？」', 'text_CHT': '「為什麼做武器時要想著藍天？」', 'text_CHS': '“怎么会把武器联想到蓝天？”', 'text_KOR': '「왜 무기에 파란 하늘을?」'}, 'char3': 'Raze', 'flavor4': {'text_ENG': 'I wanted something more refreshing ...', 'text_JPN': '「爽やかさが欲しくて……」', 'text_CHT': '「想要一種清爽的感覺……」', 'text_CHS': '“因为我想给武器添加一种清爽的感觉……”', 'text_KOR': '「상쾌함이 필요해서…」'}, 'char4': 'Rias'}"
1081859453	455	Rustivaria	(Weapons)				Blue	Purple											480	1	"{'flavor1': {'text_ENG': 'Oh, this staff is cute!', 'text_JPN': '「わあ、この杖かわいい！！」', 'text_CHT': '「哇啊，這根手杖真可愛！！」', 'text_CHS': '“哇，这根手杖真可爱！！”', 'text_KOR': '「와~ 이 지팡이, 귀엽다!!」'}, 'char1': 'Sophie', 'flavor2': {'text_ENG': ""It's not just cute, it's fun too! I made it so the whip's easy to swing!"", 'text_JPN': '「かわいいだけじゃないよ。鞭を操りやすく\n\u3000調整してあるから、すごく楽しいんだ！」', 'text_CHT': '「不只可愛喔，我還把鞭子調得很好操控，\n\u3000使用起來樂趣十足！」', 'text_CHS': '“不光可爱，我还把鞭子调整得特别好控制，\n\u3000甩起来可带劲了！”', 'text_KOR': '「귀엽기만 한 게 아니야. 채찍을 쉽게\n 휘두를 수 있게 조정해서 무척 즐겁거든!」'}, 'char2': 'Rias', 'flavor3': {'text_ENG': 'I wish I could use a whip ...', 'text_JPN': '「あたしも鞭が使えたらなぁ……」', 'text_CHT': '「要是我也會用鞭子就好了……」', 'text_CHS': '“要是我也会用鞭子就好了……”', 'text_KOR': '「나도 채찍을 쓸 수 있었다면…」'}, 'char3': 'Sophie'}"
