TraitId	Index	text_ENG	desc_ENG	Combo1	Combo2	Grade	Value1_1	Value1_2	Value2_2	Value2_2	Synthesis	Combat	Restoratives	Inhibitor	Boost	Weapons	Armor	Accessories	Starpearls	Exploration	Unknown	TraitKindId1	TraitKindId2	GatherableFlag	EnabledFlag	text_JPN	desc_JPN	text_CHS	desc_CHS	text_CHT	desc_CHT	text_KOR	desc_KOR
1979619669	429	Physical Resistance Up++	Raises physical resistance by {0}%.			16	10	10	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1851776534	0	1	物理耐性上昇＋＋	物理属性耐性が{0}％上昇する	物理耐性提升＋＋	物理耐性提升{0}%。	物理耐性上升++	物理耐性上升{0}%。	물리내성 상승＋＋	물리내성이 {0}% 상승한다
342225672	430	Physical Resistance Charge	Raises physical resistance by {0}%.	Physical Resistance Up	Physical Resistance Up+	30	13	13	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1851776534	0	1	物理耐性強化	物理属性耐性が{0}％上昇する	物理耐性强化	物理耐性提升{0}%。	物理耐性強化	物理耐性上升{0}%。	물리내성 강화	물리내성이 {0}% 상승한다
1667416990	431	Physical Resistance Boost	Raises physical resistance by {0}%.	Physical Resistance Up+	Physical Resistance Up++	35	15	15	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1851776534	0	1	物理耐性ブースト	物理属性耐性が{0}％上昇する	物理耐性加成	物理耐性提升{0}%。	物理耐性加成	物理耐性上升{0}%。	물리내성 부스트	물리내성이 {0}% 상승한다
93613532	432	Physical Resistance Supercharge	Raises physical resistance by {0}%.	Physical Resistance Charge	Physical Resistance Boost	45	18	18	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1851776534	0	1	物理耐性超強化	物理属性耐性が{0}％上昇する	物理耐性超强化	物理耐性提升{0}%。	物理耐性超強化	物理耐性上升{0}%。	물리내성 초강화	물리내성이 {0}% 상승한다
1922260302	433	Physical Resistance Supercharge+	Raises physical resistance by {0}%.			50	20	20	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1851776534	1	1	物理耐性超強化＋	物理属性耐性が{0}％上昇する	物理耐性超强化＋	物理耐性提升{0}%。	物理耐性超強化+	物理耐性上升{0}%。	물리내성 초강화＋	물리내성이 {0}% 상승한다
500416291	434	Physical Resistance Master	Raises physical resistance by {0}%.	Physical Resistance Supercharge	Guardian's Pride	55	23	23	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1851776534	1	1	物理耐性マスター	物理属性耐性が{0}％上昇する	物理耐性大师	物理耐性提升{0}%。	物理耐性大師	物理耐性上升{0}%。	물리내성 마스터	물리내성이 {0}% 상승한다
1792315317	435	Physical Resistance Master+	Raises physical resistance by {0}%.			60	25	25	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1851776534	1	1	物理耐性マスター＋	物理属性耐性が{0}％上昇する	物理耐性大师＋	物理耐性提升{0}%。	物理耐性大師+	物理耐性上升{0}%。	물리내성 마스터＋	물리내성이 {0}% 상승한다
443791519	436	Magic Resistance Up	Raises magic resistance by {0}%.			8	5	5	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1821556204	0	1	魔法耐性上昇	魔法属性耐性が{0}％上昇する	魔法耐性提升	魔法耐性提升{0}%。	魔法耐性上升	魔法耐性上升{0}%。	마법내성 상승	마법내성이 {0}% 상승한다
2089096923	437	Magic Resistance Up+	Raises magic resistance by {0}%.			12	8	8	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1821556204	0	1	魔法耐性上昇＋	魔法属性耐性が{0}％上昇する	魔法耐性提升＋	魔法耐性提升{0}%。	魔法耐性上升+	魔法耐性上升{0}%。	마법내성 상승＋	마법내성이 {0}% 상승한다
193078861	438	Magic Resistance Up++	Raises magic resistance by {0}%.			16	10	10	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1821556204	0	1	魔法耐性上昇＋＋	魔法属性耐性が{0}％上昇する	魔法耐性提升＋＋	魔法耐性提升{0}%。	魔法耐性上升++	魔法耐性上升{0}%。	마법내성 상승＋＋	마법내성이 {0}% 상승한다
1780042770	439	Magic Resistance Charge	Raises magic resistance by {0}%.	Magic Resistance Up	Magic Resistance Up+	30	13	13	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1821556204	0	1	魔法耐性強化	魔法属性耐性が{0}％上昇する	魔法耐性强化	魔法耐性提升{0}%。	魔法耐性強化	魔法耐性上升{0}%。	마법내성 강화	마법내성이 {0}% 상승한다
488537224	440	Magic Resistance Boost	Raises magic resistance by {0}%.	Magic Resistance Up+	Magic Resistance Up++	35	15	15	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1821556204	0	1	魔法耐性ブースト	魔法属性耐性が{0}％上昇する	魔法耐性加成	魔法耐性提升{0}%。	魔法耐性加成	魔法耐性上升{0}%。	마법내성 부스트	마법내성이 {0}% 상승한다
2078855874	441	Magic Resistance Supercharge	Raises magic resistance by {0}%.	Magic Resistance Charge	Magic Resistance Boost	45	18	18	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1821556204	0	1	魔法耐性超強化	魔法属性耐性が{0}％上昇する	魔法耐性超强化	魔法耐性提升{0}%。	魔法耐性超強化	魔法耐性上升{0}%。	마법내성 초강화	마법내성이 {0}% 상승한다
217047636	442	Magic Resistance Supercharge+	Raises magic resistance by {0}%.			50	20	20	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1821556204	1	1	魔法耐性超強化＋	魔法属性耐性が{0}％上昇する	魔法耐性超强化＋	魔法耐性提升{0}%。	魔法耐性超強化+	魔法耐性上升{0}%。	마법내성 초강화＋	마법내성이 {0}% 상승한다
1672413243	443	Magic Resistance Master	Raises magic resistance by {0}%.	Magic Resistance Supercharge	Pure Determination	55	23	23	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1821556204	1	1	魔法耐性マスター	魔法属性耐性が{0}％上昇する	魔法耐性大师	魔法耐性提升{0}%。	魔法耐性大師	魔法耐性上升{0}%。	마법내성 마스터	마법내성이 {0}% 상승한다
346566829	444	Magic Resistance Master+	Raises magic resistance by {0}%.			60	25	25	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1821556204	1	1	魔法耐性マスター＋	魔法属性耐性が{0}％上昇する	魔法耐性大师＋	魔法耐性提升{0}%。	魔法耐性大師+	魔法耐性上升{0}%。	마법내성 마스터＋	마법내성이 {0}% 상승한다
632327955	445	Fire Resistance Up	Raises fire resistance by {0}%.			8	5	5	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	118698441	0	1	火耐性上昇	火属性耐性が{0}％上昇する	火耐性提升	火耐性提升{0}%。	火耐性上升	火耐性上升{0}%。	화내성 상승	화내성이 {0}% 상승한다
1128669527	446	Fire Resistance Up+	Raises fire resistance by {0}%.			12	8	8	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	118698441	0	1	火耐性上昇＋	火属性耐性が{0}％上昇する	火耐性提升＋	火耐性提升{0}%。	火耐性上升+	火耐性上升{0}%。	화내성 상승＋	화내성이 {0}% 상승한다
876679617	447	Fire Resistance Up++	Raises fire resistance by {0}%.			16	10	10	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	118698441	0	1	火耐性上昇＋＋	火属性耐性が{0}％上昇する	火耐性提升＋＋	火耐性提升{0}%。	火耐性上升++	火耐性上升{0}%。	화내성 상승＋＋	화내성이 {0}% 상승한다
1440381854	448	Fire Resistance Charge	Raises fire resistance by {0}%.	Fire Resistance Up	Fire Resistance Up+	30	13	13	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	118698441	0	1	火耐性強化	火属性耐性が{0}％上昇する	火耐性强化	火耐性提升{0}%。	火耐性強化	火耐性上升{0}%。	화내성 강화	화내성이 {0}% 상승한다
584928012	449	Fire Resistance Boost	Raises fire resistance by {0}%.	Fire Resistance Up+	Fire Resistance Up++	35	15	15	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	118698441	0	1	火耐性ブースト	火属性耐性が{0}％上昇する	火耐性加成	火耐性提升{0}%。	火耐性加成	火耐性上升{0}%。	화내성 부스트	화내성이 {0}% 상승한다
1143727438	450	Fire Resistance Supercharge	Raises fire resistance by {0}%.	Fire Resistance Charge	Fire Resistance Boost	45	18	18	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	118698441	0	1	火耐性超強化	火属性耐性が{0}％上昇する	火耐性超强化	火耐性提升{0}%。	火耐性超強化	火耐性上升{0}%。	화내성 초강화	화내성이 {0}% 상승한다
858576344	451	Fire Resistance Supercharge+	Raises fire resistance by {0}%.			50	20	20	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	118698441	1	1	火耐性超強化＋	火属性耐性が{0}％上昇する	火耐性超强化＋	火耐性提升{0}%。	火耐性超強化+	火耐性上升{0}%。	화내성 초강화＋	화내성이 {0}% 상승한다
1550596023	452	Fire Resistance Master	Raises fire resistance by {0}%.	Fire Resistance Supercharge	Dreamt Up Secret Art	55	23	23	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	118698441	1	1	火耐性マスター	火属性耐性が{0}％上昇する	火耐性大师	火耐性提升{0}%。	火耐性大師	火耐性上升{0}%。	화내성 마스터	화내성이 {0}% 상승한다
728434465	453	Fire Resistance Master+	Raises fire resistance by {0}%.			60	25	25	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	118698441	1	1	火耐性マスター＋	火属性耐性が{0}％上昇する	火耐性大师＋	火耐性提升{0}%。	火耐性大師+	火耐性上升{0}%。	화내성 마스터＋	화내성이 {0}% 상승한다
451035380	454	Ice Resistance Up	Raises ice resistance by {0}%.			8	5	5	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1813434714	0	1	氷耐性上昇	氷属性耐性が{0}％上昇する	冰耐性提升	冰耐性提升{0}%。	冰耐性上升	冰耐性上升{0}%。	빙내성 상승	빙내성이 {0}% 상승한다
2081746614	455	Ice Resistance Up+	Raises ice resistance by {0}%.			12	8	8	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1813434714	0	1	氷耐性上昇＋	氷属性耐性が{0}％上昇する	冰耐性提升＋	冰耐性提升{0}%。	冰耐性上升+	冰耐性上升{0}%。	빙내성 상승＋	빙내성이 {0}% 상승한다
185851424	456	Ice Resistance Up++	Raises ice resistance by {0}%.			16	10	10	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1813434714	0	1	氷耐性上昇＋＋	氷属性耐性が{0}％上昇する	冰耐性提升＋＋	冰耐性提升{0}%。	冰耐性上升++	冰耐性上升{0}%。	빙내성 상승＋＋	빙내성이 {0}% 상승한다
1787343997	457	Ice Resistance Charge	Raises ice resistance by {0}%.	Ice Resistance Up	Ice Resistance Up+	30	13	13	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1813434714	0	1	氷耐性強化	氷属性耐性が{0}％上昇する	冰耐性强化	冰耐性提升{0}%。	冰耐性強化	冰耐性上升{0}%。	빙내성 강화	빙내성이 {0}% 상승한다
495944939	458	Ice Resistance Boost	Raises ice resistance by {0}%.	Ice Resistance Up+	Ice Resistance Up++	35	15	15	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1813434714	0	1	氷耐性ブースト	氷属性耐性が{0}％上昇する	冰耐性加成	冰耐性提升{0}%。	冰耐性加成	冰耐性上升{0}%。	빙내성 부스트	빙내성이 {0}% 상승한다
2071538351	459	Ice Resistance Supercharge	Raises ice resistance by {0}%.	Ice Resistance Charge	Ice Resistance Boost	45	18	18	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1813434714	0	1	氷耐性超強化	氷属性耐性が{0}％上昇する	冰耐性超强化	冰耐性提升{0}%。	冰耐性超強化	冰耐性上升{0}%。	빙내성 초강화	빙내성이 {0}% 상승한다
209590841	460	Ice Resistance Supercharge+	Raises ice resistance by {0}%.			50	20	20	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1813434714	1	1	氷耐性超強化＋	氷属性耐性が{0}％上昇する	冰耐性超强化＋	冰耐性提升{0}%。	冰耐性超強化+	冰耐性上升{0}%。	빙내성 초강화＋	빙내성이 {0}% 상승한다
1665071192	461	Ice Resistance Master	Raises ice resistance by {0}%.	Ice Resistance Supercharge	The Power of Love	55	23	23	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1813434714	1	1	氷耐性マスター	氷属性耐性が{0}％上昇する	冰耐性大师	冰耐性提升{0}%。	冰耐性大師	冰耐性上升{0}%。	빙내성 마스터	빙내성이 {0}% 상승한다
339331266	462	Ice Resistance Master+	Raises ice resistance by {0}%.			60	25	25	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1813434714	1	1	氷耐性マスター＋	氷属性耐性が{0}％上昇する	冰耐性大师＋	冰耐性提升{0}%。	冰耐性大師+	冰耐性上升{0}%。	빙내성 마스터＋	빙내성이 {0}% 상승한다
856505847	463	Bolt Resistance Up	Raises bolt resistance by {0}%.			8	5	5	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	121316528	0	1	雷耐性上昇	雷属性耐性が{0}％上昇する	雷耐性提升	雷耐性提升{0}%。	雷耐性上升	雷耐性上升{0}%。	뇌내성 상승	뇌내성이 {0}% 상승한다
1442550707	464	Bolt Resistance Up+	Raises bolt resistance by {0}%.			12	8	8	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	121316528	0	1	雷耐性上昇＋	雷属性耐性が{0}％上昇する	雷耐性提升＋	雷耐性提升{0}%。	雷耐性上升+	雷耐性上升{0}%。	뇌내성 상승＋	뇌내성이 {0}% 상승한다
586982181	465	Bolt Resistance Up++	Raises bolt resistance by {0}%.			16	10	10	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	121316528	0	1	雷耐性上昇＋＋	雷属性耐性が{0}％上昇する	雷耐性提升＋＋	雷耐性提升{0}%。	雷耐性上升++	雷耐性上升{0}%。	뇌내성 상승＋＋	뇌내성이 {0}% 상승한다
1130875256	466	Bolt Resistance Charge	Raises bolt resistance by {0}%.	Bolt Resistance Up	Bolt Resistance Up+	30	13	13	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	121316528	0	1	雷耐性強化	雷属性耐性が{0}％上昇する	雷耐性强化	雷耐性提升{0}%。	雷耐性強化	雷耐性上升{0}%。	뇌내성 강화	뇌내성이 {0}% 상승한다
878770670	467	Bolt Resistance Boost	Raises bolt resistance by {0}%.	Bolt Resistance Up+	Bolt Resistance Up++	35	15	15	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	121316528	0	1	雷耐性ブースト	雷属性耐性が{0}％上昇する	雷耐性加成	雷耐性提升{0}%。	雷耐性加成	雷耐性上升{0}%。	뇌내성 부스트	뇌내성이 {0}% 상승한다
1385584556	468	Bolt Resistance Supercharge	Raises bolt resistance by {0}%.	Bolt Resistance Charge	Bolt Resistance Boost	45	18	18	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	121316528	0	1	雷耐性超強化	雷属性耐性が{0}％上昇する	雷耐性超强化	雷耐性提升{0}%。	雷耐性超強化	雷耐性上升{0}%。	뇌내성 초강화	뇌내성이 {0}% 상승한다
630286142	469	Bolt Resistance Supercharge+	Raises bolt resistance by {0}%.			50	20	20	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	121316528	1	1	雷耐性超強化＋	雷属性耐性が{0}％上昇する	雷耐性超强化＋	雷耐性提升{0}%。	雷耐性超強化+	雷耐性上升{0}%。	뇌내성 초강화＋	뇌내성이 {0}% 상승한다
1255245139	470	Bolt Resistance Master	Raises bolt resistance by {0}%.	Bolt Resistance Supercharge	Seeker of Magic	55	23	23	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	121316528	1	1	雷耐性マスター	雷属性耐性が{0}％上昇する	雷耐性大师	雷耐性提升{0}%。	雷耐性大師	雷耐性上升{0}%。	뇌내성 마스터	뇌내성이 {0}% 상승한다
1037481413	471	Bolt Resistance Master+	Raises bolt resistance by {0}%.			60	25	25	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	121316528	1	1	雷耐性マスター＋	雷属性耐性が{0}％上昇する	雷耐性大师＋	雷耐性提升{0}%。	雷耐性大師+	雷耐性上升{0}%。	뇌내성 마스터＋	뇌내성이 {0}% 상승한다
105577073	472	Air Resistance Up	Raises air resistance by {0}%.			8	5	5	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1996315168	0	1	風耐性上昇	風属性耐性が{0}％上昇する	风耐性提升	风耐性提升{0}%。	風耐性上升	風耐性上升{0}%。	풍내성 상승	풍내성이 {0}% 상승한다
1622955061	473	Air Resistance Up+	Raises air resistance by {0}%.			12	8	8	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1996315168	0	1	風耐性上昇＋	風属性耐性が{0}％上昇する	风耐性提升＋	风耐性提升{0}%。	風耐性上升+	風耐性上升{0}%。	풍내성 상승＋	풍내성이 {0}% 상승한다
398156963	474	Air Resistance Up++	Raises air resistance by {0}%.			16	10	10	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1996315168	0	1	風耐性上昇＋＋	風属性耐性が{0}％上昇する	风耐性提升＋＋	风耐性提升{0}%。	風耐性上升++	風耐性上升{0}%。	풍내성 상승＋＋	풍내성이 {0}% 상승한다
1981812478	475	Air Resistance Charge	Raises air resistance by {0}%.	Air Resistance Up	Air Resistance Up+	30	13	13	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1996315168	0	1	風耐性強化	風属性耐性が{0}％上昇する	风耐性强化	风耐性提升{0}%。	風耐性強化	風耐性上升{0}%。	풍내성 강화	풍내성이 {0}% 상승한다
19349096	476	Air Resistance Boost	Raises air resistance by {0}%.	Air Resistance Up+	Air Resistance Up++	35	15	15	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1996315168	0	1	風耐性ブースト	風属性耐性が{0}％上昇する	风耐性加成	风耐性提升{0}%。	風耐性加成	風耐性上升{0}%。	풍내성 부스트	풍내성이 {0}% 상승한다
1741787182	477	Air Resistance Supercharge	Raises air resistance by {0}%.	Air Resistance Charge	Air Resistance Boost	45	18	18	0	0	1	0	0	0	0	0	1	1	0	0	1	1071601559	1996315168	0	1	風耐性超強化	風属性耐性が{0}％上昇する	风耐性超强化	风耐性提升{0}%。	風耐性超強化	風耐性上升{0}%。	풍내성 초강화	풍내성이 {0}% 상승한다
282501308	478	Air Resistance Supercharge+	Raises air resistance by {0}%.			50	20	20	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1996315168	1	1	風耐性超強化＋	風属性耐性が{0}％上昇する	风耐性超强化＋	风耐性提升{0}%。	風耐性超強化+	風耐性上升{0}%。	풍내성 초강화＋	풍내성이 {0}% 상승한다
2140553941	479	Air Resistance Master	Raises air resistance by {0}%.	Air Resistance Supercharge	Ruler of Shadow and Light	55	23	23	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1996315168	1	1	風耐性マスター	風属性耐性が{0}％上昇する	风耐性大师	风耐性提升{0}%。	風耐性大師	風耐性上升{0}%。	풍내성 마스터	풍내성이 {0}% 상승한다
143749699	480	Air Resistance Master+	Raises air resistance by {0}%.			60	25	25	0	0	1	0	0	0	0	0	1	1	0	0	0	1071601559	1996315168	1	1	風耐性マスター＋	風属性耐性が{0}％上昇する	风耐性大师＋	风耐性提升{0}%。	風耐性大師+	風耐性上升{0}%。	풍내성 마스터＋	풍내성이 {0}% 상승한다
1205109228	481	AP Consumed -10%	Reduces the AP consumption of skills by {0}%.			31	10	10	0	0	1	0	0	0	0	0	0	1	1	0	1	1221006659	851940068	0	1	消費AP－１０％	スキルの消費ＡＰが{0}％減少する	消耗AP-10%	技能AP消耗量减少{0}%。	消耗AP-10%	技能AP消耗量減少{0}%。	소비 AP－10%	스킬의 소비AP가 {0}% 감소한다
555888558	482	AP Consumed -15%	Reduces the AP consumption of skills by {0}%.			38	15	15	0	0	1	0	0	0	0	0	0	1	1	0	1	1221006659	851940068	0	1	消費AP－１５％	スキルの消費ＡＰが{0}％減少する	消耗AP-15%	技能AP消耗量减少{0}%。	消耗AP-15%	技能AP消耗量減少{0}%。	소비 AP－15%	스킬의 소비AP가 {0}% 감소한다
1445273400	483	AP Consumed -20%	Reduces the AP consumption of skills by {0}%.			43	20	20	0	0	1	0	0	0	0	0	0	1	1	0	1	1221006659	851940068	0	1	消費AP－２０％	スキルの消費ＡＰが{0}％減少する	消耗AP-20%	技能AP消耗量减少{0}%。	消耗AP-20%	技能AP消耗量減少{0}%。	소비 AP－20%	스킬의 소비AP가 {0}% 감소한다
935228773	484	Reduce AP Consumed	Reduces the AP consumption of skills by {0}%.	AP Consumed -10%	AP Consumed -15%	48	30	30	0	0	1	0	0	0	0	0	0	1	1	0	1	1221006659	851940068	0	1	消費AP削減	スキルの消費ＡＰが{0}％減少する	消耗AP削减	技能AP消耗量减少{0}%。	消耗AP削減	技能AP消耗量減少{0}%。	소비 AP 삭감	스킬의 소비AP가 {0}% 감소한다
1085883891	485	Compress AP Consumed	Reduces the AP consumption of skills by {0}%.	AP Consumed -20%	Reduce AP Consumed	53	40	40	0	0	1	0	0	0	0	0	0	1	1	0	1	1221006659	851940068	0	1	消費AP圧縮	スキルの消費ＡＰが{0}％減少する	消耗AP缩减	技能AP消耗量减少{0}%。	消耗AP減縮	技能AP消耗量減少{0}%。	소비 AP 압축	스킬의 소비AP가 {0}% 감소한다
642771895	486	Halve AP Consumed	Reduces the AP consumption of skills by {0}%.	Reduce AP Consumed	Compress AP Consumed	55	50	50	0	0	1	0	0	0	0	0	0	1	1	0	0	1221006659	851940068	1	1	消費AP半減	スキルの消費ＡＰが{0}％減少する	消耗AP减半	技能AP消耗量减少{0}%。	消耗AP減半	技能AP消耗量減少{0}%。	소비 AP 반감	스킬의 소비AP가 {0}% 감소한다
1363729185	487	Minimize AP Consumed	Reduces the AP consumption of skills by {0}%.	Compress AP Consumed	Halve AP Consumed	60	60	60	0	0	1	0	0	0	0	0	0	1	1	0	0	1221006659	851940068	1	1	消費AP縮小	スキルの消費ＡＰが{0}％減少する	消耗AP紧缩	技能AP消耗量减少{0}%。	消耗AP緊縮	技能AP消耗量減少{0}%。	소비 AP 축소	스킬의 소비AP가 {0}% 감소한다
1140267522	488	Skill Power +10%	Boosts skill power by {0}%, but increases AP consumption by {1}%.			10	10	10	10	10	1	0	0	0	0	1	0	0	1	0	1	1221006659	1221006659	0	1	スキル威力＋１０％	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	技能威力＋10%	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	技能威力+10%	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	스킬 위력＋10%	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
620868676	489	Skill Power +12%	Boosts skill power by {0}%, but increases AP consumption by {1}%.			20	12	12	15	15	1	0	0	0	0	1	0	0	1	0	1	1221006659	1221006659	0	1	スキル威力＋１２％	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	技能威力＋12%	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	技能威力+12%	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	스킬 위력＋12%	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
1376158930	490	Skill Power +15%	Boosts skill power by {0}%, but increases AP consumption by {1}%.			30	15	15	20	20	1	0	0	0	0	1	0	0	1	0	1	1221006659	1221006659	0	1	スキル威力＋１５％	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	技能威力＋15%	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	技能威力+15%	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	스킬 위력＋15%	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
865988239	491	Skill Charge	Boosts skill power by {0}%, but increases AP consumption by {1}%.	Skill Power +10%	Skill Power +12%	35	20	20	25	25	1	0	0	0	0	1	0	0	1	0	1	1221006659	1221006659	0	1	スキル強化	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	技能强化	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	技能強化	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	스킬 강화	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
1151000089	492	Skill Boost	Boosts skill power by {0}%, but increases AP consumption by {1}%.	Skill Power +12%	Skill Power +15%	40	25	25	30	30	1	0	0	0	0	1	0	0	1	0	1	1221006659	1221006659	0	1	スキルブースト	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	技能加成	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	技能加成	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	스킬 부스트	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
577531997	493	Skill Supercharge	Boosts skill power by {0}%, but increases AP consumption by {1}%.	Skill Charge	Skill Boost	45	35	35	35	35	1	0	0	0	0	1	0	0	1	0	0	1221006659	1221006659	1	1	スキル超強化	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	技能超强化	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	技能超強化	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	스킬 초강화	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
1433092299	494	Perfect Skills	Boosts skill power by {0}%, but increases AP consumption by {1}%.	Skill Supercharge	Fairy Unity	55	50	50	40	40	1	0	0	0	0	1	0	0	1	0	0	1221006659	1221006659	1	1	超絶スキル	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	超绝技能	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	超絕技能	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	초절 스킬	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
2111664505	495	Perfect Skills +	Boosts skill power by {0}%, but increases AP consumption by {1}%.			60	60	60	45	45	1	0	0	0	0	1	0	0	1	0	0	1221006659	1221006659	1	1	超絶スキル＋	スキルの威力が{0}％増加する。代わりに消費ＡＰが{1}％上昇する	超绝技能＋	技能威力提升{0}%。相对的，AP消耗量提升{1}%。	超絕技能+	技能的威力上升{0}%。不過，AP消耗量會上升{1}%。	초절 스킬＋	스킬의 위력이 {0}% 증가하는 대신소비AP가 {1}% 상승한다
975938214	496	Eco Skill Use	Boosts skill power by {0}% and reduces AP consumption by {1}%.			20	5	5	5	5	1	0	0	0	0	1	0	0	1	0	1	1221006659	170985088	0	1	エコスキル	スキルの威力が{0}％増加し、消費ＡＰが{1}％減少する	节省技能	技能威力提升{0}%，且AP消耗量减少{1}%。	節省技能	技能的威力上升{0}%，AP消耗量減少{1}%。	에코 스킬	스킬의 위력이 {0}% 증가하고소비AP가 {1}% 감소한다
1294766644	497	Reduce Skill Cost	Boosts skill power by {0}% and reduces AP consumption by {1}%.			30	8	8	8	8	1	0	0	0	0	1	0	0	1	0	1	1221006659	170985088	0	1	コスト圧縮スキル	スキルの威力が{0}％増加し、消費ＡＰが{1}％減少する	成本压缩技能	技能威力提升{0}%，且AP消耗量减少{1}%。	成本壓縮技能	技能的威力上升{0}%，AP消耗量減少{1}%。	코스트 압축 스킬	스킬의 위력이 {0}% 증가하고소비AP가 {1}% 감소한다
